sales_date,date_has_records,category_code,category_name,category_has_records,sales_qty_kg,return_qty_kg,net_sales_kg,transaction_rows,sales_rows,return_rows,active_product_count
2020-08-25,1,1011010504,辣椒类,1,107.213,0.0,107.213,341,341,0,9
2020-08-25,1,1011010801,食用菌,1,54.488,0.0,54.488,157,157,0,9
2020-08-26,1,1011010101,花叶类,1,241.686,0.0,241.686,498,498,0,14
2020-08-26,1,1011010201,花菜类,1,82.544,0.0,82.544,179,179,0,2
2020-08-26,1,1011010402,水生根茎类,1,18.95,0.0,18.95,39,39,0,3
2020-08-26,1,1011010501,茄类,1,30.722,0.0,30.722,55,55,0,3
2020-08-26,1,1011010504,辣椒类,1,82.32,0.0,82.32,281,281,0,10
2020-08-26,1,1011010801,食用菌,1,42.811,0.0,42.811,143,143,0,9
2020-08-27,1,1011010101,花叶类,1,199.007,0.0,199.007,406,406,0,14
2020-08-27,1,1011010201,花菜类,1,92.506,0.0,92.506,193,193,0,2
2020-08-27,1,1011010402,水生根茎类,1,19.487,0.0,19.487,42,42,0,4
2020-08-27,1,1011010501,茄类,1,19.129,0.0,19.129,32,32,0,4
2020-08-27,1,1011010504,辣椒类,1,89.92,0.0,89.92,285,285,0,10
2020-08-27,1,1011010801,食用菌,1,50.458,0.0,50.458,139,139,0,9
2020-08-28,1,1011010101,花叶类,1,195.032,0.0,195.032,417,417,0,13
2020-08-28,1,1011010201,花菜类,1,39.93,0.0,39.93,84,84,0,2
2020-08-28,1,1011010402,水生根茎类,1,20.997,0.0,20.997,47,47,0,4
2020-08-28,1,1011010501,茄类,1,24.597,0.0,24.597,43,43,0,3
2020-08-28,1,1011010504,辣椒类,1,156.11,0.0,156.11,374,374,0,9
2020-08-28,1,1011010801,食用菌,1,55.659,0.0,55.659,150,150,0,11
2020-08-29,1,1011010101,花叶类,1,267.031,0.0,267.031,543,543,0,13
2020-08-29,1,1011010201,花菜类,1,56.803,0.0,56.803,116,116,0,2
2020-08-29,1,1011010402,水生根茎类,1,65.814,0.0,65.814,110,110,0,2
2020-08-29,1,1011010501,茄类,1,30.675,0.0,30.675,52,52,0,3
2020-08-29,1,1011010504,辣椒类,1,145.627,0.0,145.627,396,396,0,10
2020-08-29,1,1011010801,食用菌,1,62.431,0.0,62.431,172,172,0,11
2020-08-30,1,1011010101,花叶类,1,266.387,0.0,266.387,539,539,0,12
2020-08-30,1,1011010201,花菜类,1,80.779,0.0,80.779,170,170,0,2
2020-08-30,1,1011010402,水生根茎类,1,30.005,0.0,30.005,62,62,0,3
2020-08-30,1,1011010501,茄类,1,21.641,0.0,21.641,39,39,0,3
2020-08-30,1,1011010504,辣椒类,1,155.811,0.0,155.811,440,440,0,10
2020-08-30,1,1011010801,食用菌,1,73.195,0.0,73.195,186,186,0,11
2020-08-31,1,1011010101,花叶类,1,224.882,0.0,224.882,464,464,0,14
2020-08-31,1,1011010201,花菜类,1,54.722,0.0,54.722,113,113,0,2
2020-08-31,1,1011010402,水生根茎类,1,52.949,0.0,52.949,88,88,0,3
2020-08-31,1,1011010501,茄类,1,15.943,0.0,15.943,30,30,0,3
2020-08-31,1,1011010504,辣椒类,1,117.965,0.0,117.965,330,330,0,9
2020-08-31,1,1011010801,食用菌,1,44.776,0.0,44.776,148,148,0,9
2020-09-01,1,1011010101,花叶类,1,191.655,-1.028,190.627,398,397,1,12
2020-09-01,1,1011010201,花菜类,1,55.858,0.0,55.858,118,118,0,2
2020-09-01,1,1011010402,水生根茎类,1,47.658,0.0,47.658,77,77,0,3
2020-09-01,1,1011010501,茄类,1,26.329,0.0,26.329,43,43,0,3
2020-09-01,1,1011010504,辣椒类,1,102.504,0.0,102.504,291,291,0,10
2020-09-01,1,1011010801,食用菌,1,47.282,0.0,47.282,133,133,0,9
2020-09-02,1,1011010101,花叶类,1,179.819,0.0,179.819,365,365,0,14
2020-09-02,1,1011010201,花菜类,1,38.716,0.0,38.716,90,90,0,2
2020-09-02,1,1011010402,水生根茎类,1,17.941,0.0,17.941,34,34,0,3
2020-09-02,1,1011010501,茄类,1,13.873,0.0,13.873,25,25,0,3
2020-09-02,1,1011010504,辣椒类,1,83.969,0.0,83.969,232,232,0,10
2020-09-02,1,1011010801,食用菌,1,51.011,0.0,51.011,135,135,0,10
2020-09-03,1,1011010101,花叶类,1,193.463,0.0,193.463,386,386,0,13
2020-09-03,1,1011010201,花菜类,1,38.893,0.0,38.893,86,86,0,2
2020-09-03,1,1011010402,水生根茎类,1,15.996,0.0,15.996,31,31,0,2
2020-09-03,1,1011010501,茄类,1,14.172,0.0,14.172,28,28,0,3
2020-09-03,1,1011010504,辣椒类,1,87.119,0.0,87.119,263,263,0,9
2020-09-03,1,1011010801,食用菌,1,48.163,0.0,48.163,129,129,0,9
2020-09-04,1,1011010101,花叶类,1,176.316,0.0,176.316,347,347,0,14
2020-09-04,1,1011010201,花菜类,1,46.612,0.0,46.612,101,101,0,2
2020-09-04,1,1011010402,水生根茎类,1,16.635,0.0,16.635,37,37,0,2
2020-09-04,1,1011010501,茄类,1,20.233,0.0,20.233,39,39,0,3
2020-09-04,1,1011010504,辣椒类,1,91.579,0.0,91.579,273,273,0,10
2020-09-04,1,1011010801,食用菌,1,54.43,0.0,54.43,143,143,0,10
2020-09-05,1,1011010101,花叶类,1,249.559,0.0,249.559,499,499,0,15
2020-09-05,1,1011010201,花菜类,1,57.828,0.0,57.828,125,125,0,2
2020-09-05,1,1011010402,水生根茎类,1,42.554,0.0,42.554,79,79,0,2
2020-09-05,1,1011010501,茄类,1,33.731,0.0,33.731,62,62,0,4
2020-09-05,1,1011010504,辣椒类,1,110.439,0.0,110.439,344,344,0,9
2020-09-05,1,1011010801,食用菌,1,62.594,0.0,62.594,176,176,0,11
2020-09-06,1,1011010101,花叶类,1,276.111,-0.318,275.793,566,565,1,15
2020-09-06,1,1011010201,花菜类,1,53.202,0.0,53.202,131,131,0,2
2020-09-06,1,1011010402,水生根茎类,1,46.963,0.0,46.963,81,81,0,2
2020-09-06,1,1011010501,茄类,1,33.397,0.0,33.397,62,62,0,4
2020-09-06,1,1011010504,辣椒类,1,126.5,0.0,126.5,388,388,0,9
2020-09-06,1,1011010801,食用菌,1,78.472,0.0,78.472,200,200,0,11
2020-09-07,1,1011010101,花叶类,1,148.221,0.0,148.221,315,315,0,15
2020-09-07,1,1011010201,花菜类,1,26.257,0.0,26.257,64,64,0,2
2020-09-07,1,1011010402,水生根茎类,1,38.926,0.0,38.926,64,64,0,2
2020-09-07,1,1011010501,茄类,1,17.365,0.0,17.365,32,32,0,4
2020-09-07,1,1011010504,辣椒类,1,56.473,0.0,56.473,177,177,0,10
2020-09-07,1,1011010801,食用菌,1,41.804,0.0,41.804,125,125,0,10
2020-09-08,1,1011010101,花叶类,1,158.329,0.0,158.329,299,299,0,16
2020-09-08,1,1011010201,花菜类,1,33.239,0.0,33.239,83,83,0,2
2020-09-08,1,1011010402,水生根茎类,1,19.127,0.0,19.127,38,38,0,1
2020-09-08,1,1011010501,茄类,1,20.623,0.0,20.623,37,37,0,4
2020-09-08,1,1011010504,辣椒类,1,50.259,0.0,50.259,165,165,0,10
2020-09-08,1,1011010801,食用菌,1,32.389,0.0,32.389,114,114,0,7
2020-09-09,1,1011010101,花叶类,1,131.492,0.0,131.492,288,288,0,15
2020-09-09,1,1011010201,花菜类,1,32.73,0.0,32.73,75,75,0,2
2020-09-09,1,1011010402,水生根茎类,1,12.161,0.0,12.161,24,24,0,2
2020-09-09,1,1011010501,茄类,1,12.041,0.0,12.041,25,25,0,4
2020-09-09,1,1011010504,辣椒类,1,39.795,0.0,39.795,133,133,0,9
2020-09-09,1,1011010801,食用菌,1,33.45,0.0,33.45,98,98,0,9
2020-09-10,1,1011010101,花叶类,1,119.919,0.0,119.919,244,244,0,13
2020-09-10,1,1011010201,花菜类,1,57.319,0.0,57.319,132,132,0,2
2020-09-10,1,1011010402,水生根茎类,1,14.492,0.0,14.492,28,28,0,2
2020-09-10,1,1011010501,茄类,1,16.916,0.0,16.916,32,32,0,4
2020-09-10,1,1011010504,辣椒类,1,49.321,0.0,49.321,174,174,0,10
2020-09-10,1,1011010801,食用菌,1,35.789,0.0,35.789,107,107,0,10
2020-09-11,1,1011010101,花叶类,1,151.957,0.0,151.957,309,309,0,14
2020-09-11,1,1011010201,花菜类,1,31.538,0.0,31.538,66,66,0,2
2020-09-11,1,1011010402,水生根茎类,1,13.364,0.0,13.364,26,26,0,2
2020-09-11,1,1011010501,茄类,1,22.019,0.0,22.019,33,33,0,3
2020-09-11,1,1011010504,辣椒类,1,50.22,0.0,50.22,176,176,0,9
2020-09-11,1,1011010801,食用菌,1,48.467,0.0,48.467,147,147,0,11
2020-09-12,1,1011010101,花叶类,1,231.884,-0.359,231.525,453,452,1,15
2020-09-12,1,1011010201,花菜类,1,43.337,0.0,43.337,89,89,0,2
2020-09-12,1,1011010402,水生根茎类,1,16.957,0.0,16.957,29,29,0,1
2020-09-12,1,1011010501,茄类,1,21.411,0.0,21.411,41,41,0,4
2020-09-12,1,1011010504,辣椒类,1,74.51,0.0,74.51,268,268,0,11
2020-09-12,1,1011010801,食用菌,1,73.173,0.0,73.173,205,205,0,11
2020-09-13,1,1011010101,花叶类,1,263.345,0.0,263.345,483,483,0,14
2020-09-13,1,1011010201,花菜类,1,41.704,0.0,41.704,95,95,0,2
2020-09-13,1,1011010402,水生根茎类,1,18.739,0.0,18.739,42,42,0,3
2020-09-13,1,1011010501,茄类,1,28.737,0.0,28.737,57,57,0,3
2020-09-13,1,1011010504,辣椒类,1,83.723,0.0,83.723,283,283,0,11
2020-09-13,1,1011010801,食用菌,1,74.834,0.0,74.834,228,228,0,10
2020-09-14,1,1011010101,花叶类,1,175.844,0.0,175.844,350,350,0,16
2020-09-14,1,1011010201,花菜类,1,64.257,0.0,64.257,148,148,0,2
2020-09-14,1,1011010402,水生根茎类,1,17.361,0.0,17.361,26,26,0,2
2020-09-14,1,1011010501,茄类,1,16.134,0.0,16.134,31,31,0,3
2020-09-14,1,1011010504,辣椒类,1,48.55,0.0,48.55,163,163,0,9
2020-09-14,1,1011010801,食用菌,1,31.147,0.0,31.147,117,117,0,7
2020-09-15,1,1011010101,花叶类,1,156.048,0.0,156.048,333,333,0,16
2020-09-15,1,1011010201,花菜类,1,29.878,0.0,29.878,67,67,0,2
2020-09-15,1,1011010402,水生根茎类,1,19.219,0.0,19.219,45,45,0,2
2020-09-15,1,1011010501,茄类,1,13.243,0.0,13.243,27,27,0,3
2020-09-15,1,1011010504,辣椒类,1,49.991,0.0,49.991,172,172,0,8
2020-09-15,1,1011010801,食用菌,1,41.578,0.0,41.578,135,135,0,10
2020-09-16,1,1011010101,花叶类,1,176.949,0.0,176.949,354,354,0,17
2020-09-16,1,1011010201,花菜类,1,59.448,0.0,59.448,131,131,0,2
2020-09-16,1,1011010402,水生根茎类,1,18.818,0.0,18.818,36,36,0,2
2020-09-16,1,1011010501,茄类,1,15.194,0.0,15.194,30,30,0,3
2020-09-16,1,1011010504,辣椒类,1,46.895,0.0,46.895,162,162,0,10
2020-09-16,1,1011010801,食用菌,1,35.413,0.0,35.413,118,118,0,9
2020-09-17,1,1011010101,花叶类,1,143.534,0.0,143.534,296,296,0,17
2020-09-17,1,1011010201,花菜类,1,32.648,0.0,32.648,70,70,0,2
2020-09-17,1,1011010402,水生根茎类,1,17.437,0.0,17.437,31,31,0,1
2020-09-17,1,1011010501,茄类,1,22.924,0.0,22.924,39,39,0,3
2020-09-17,1,1011010504,辣椒类,1,46.145,0.0,46.145,177,177,0,9
2020-09-17,1,1011010801,食用菌,1,39.259,0.0,39.259,108,108,0,9
2020-09-18,1,1011010101,花叶类,1,154.388,0.0,154.388,313,313,0,17
2020-09-18,1,1011010201,花菜类,1,27.705,0.0,27.705,60,60,0,2
2020-09-18,1,1011010402,水生根茎类,1,11.389,0.0,11.389,24,24,0,2
2020-09-18,1,1011010501,茄类,1,13.805,0.0,13.805,27,27,0,3
2020-09-18,1,1011010504,辣椒类,1,48.075,0.0,48.075,152,152,0,10
2020-09-18,1,1011010801,食用菌,1,38.541,0.0,38.541,120,120,0,13
2020-09-19,1,1011010101,花叶类,1,235.874,0.0,235.874,464,464,0,15
2020-09-19,1,1011010201,花菜类,1,82.76,0.0,82.76,159,159,0,2
2020-09-19,1,1011010402,水生根茎类,1,39.431,0.0,39.431,68,68,0,2
2020-09-19,1,1011010501,茄类,1,30.406,0.0,30.406,57,57,0,3
2020-09-19,1,1011010504,辣椒类,1,84.269,0.0,84.269,261,261,0,9
2020-09-19,1,1011010801,食用菌,1,60.52,0.0,60.52,159,159,0,9
2020-09-20,1,1011010101,花叶类,1,317.998,0.0,317.998,639,639,0,16
2020-09-20,1,1011010201,花菜类,1,53.497,0.0,53.497,97,97,0,2
2020-09-20,1,1011010402,水生根茎类,1,39.551,0.0,39.551,64,64,0,2
2020-09-20,1,1011010501,茄类,1,41.474,0.0,41.474,79,79,0,3
2020-09-20,1,1011010504,辣椒类,1,99.148,0.0,99.148,344,344,0,10
2020-09-20,1,1011010801,食用菌,1,50.42,0.0,50.42,170,170,0,9
2020-09-21,1,1011010101,花叶类,1,212.997,0.0,212.997,408,408,0,15
2020-09-21,1,1011010201,花菜类,1,39.191,0.0,39.191,82,82,0,2
2020-09-21,1,1011010402,水生根茎类,1,16.289,0.0,16.289,34,34,0,1
2020-09-21,1,1011010501,茄类,1,20.868,0.0,20.868,42,42,0,3
2020-09-21,1,1011010504,辣椒类,1,56.561,0.0,56.561,224,224,0,9
2020-09-21,1,1011010801,食用菌,1,63.529,0.0,63.529,167,167,0,10
2020-09-22,1,1011010101,花叶类,1,232.243,0.0,232.243,428,428,0,16
2020-09-22,1,1011010201,花菜类,1,40.905,0.0,40.905,78,78,0,2
2020-09-22,1,1011010402,水生根茎类,1,37.808,0.0,37.808,66,66,0,2
2020-09-22,1,1011010501,茄类,1,25.819,0.0,25.819,48,48,0,3
2020-09-22,1,1011010504,辣椒类,1,77.009,0.0,77.009,229,229,0,10
2020-09-22,1,1011010801,食用菌,1,49.058,0.0,49.058,157,157,0,12
2020-09-23,1,1011010101,花叶类,1,179.262,0.0,179.262,357,357,0,15
2020-09-23,1,1011010201,花菜类,1,31.972,0.0,31.972,68,68,0,2
2020-09-23,1,1011010402,水生根茎类,1,18.629,0.0,18.629,36,36,0,2
2020-09-23,1,1011010501,茄类,1,22.515,0.0,22.515,43,43,0,3
2020-09-23,1,1011010504,辣椒类,1,54.327,0.0,54.327,192,192,0,9
2020-09-23,1,1011010801,食用菌,1,56.265,0.0,56.265,166,166,0,13
2020-09-24,1,1011010101,花叶类,1,162.861,0.0,162.861,324,324,0,17
2020-09-24,1,1011010201,花菜类,1,38.952,0.0,38.952,88,88,0,2
2020-09-24,1,1011010402,水生根茎类,1,51.886,0.0,51.886,95,95,0,2
2020-09-24,1,1011010501,茄类,1,18.9,0.0,18.9,36,36,0,3
2020-09-24,1,1011010504,辣椒类,1,50.486,0.0,50.486,183,183,0,10
2020-09-24,1,1011010801,食用菌,1,61.336,-0.325,61.011,181,180,1,13
2020-09-25,1,1011010101,花叶类,1,173.781,0.0,173.781,368,368,0,20
2020-09-25,1,1011010201,花菜类,1,41.561,0.0,41.561,92,92,0,2
2020-09-25,1,1011010402,水生根茎类,1,22.732,0.0,22.732,42,42,0,2
2020-09-25,1,1011010501,茄类,1,26.529,0.0,26.529,45,45,0,3
2020-09-25,1,1011010504,辣椒类,1,53.938,0.0,53.938,195,195,0,10
2020-09-25,1,1011010801,食用菌,1,64.509,0.0,64.509,172,172,0,15
2020-09-26,1,1011010101,花叶类,1,227.771,-0.845,226.926,455,454,1,18
2020-09-26,1,1011010201,花菜类,1,86.643,0.0,86.643,178,178,0,2
2020-09-26,1,1011010402,水生根茎类,1,65.744,0.0,65.744,113,113,0,2
2020-09-26,1,1011010501,茄类,1,33.517,0.0,33.517,58,58,0,3
2020-09-26,1,1011010504,辣椒类,1,68.094,0.0,68.094,241,241,0,9
2020-09-26,1,1011010801,食用菌,1,94.495,0.0,94.495,247,247,0,15
2020-09-27,1,1011010101,花叶类,1,199.813,0.0,199.813,371,371,0,17
2020-09-27,1,1011010201,花菜类,1,35.964,0.0,35.964,82,82,0,2
2020-09-27,1,1011010402,水生根茎类,1,28.289,0.0,28.289,49,49,0,2
2020-09-27,1,1011010501,茄类,1,20.532,0.0,20.532,36,36,0,3
2020-09-27,1,1011010504,辣椒类,1,54.459,0.0,54.459,193,193,0,10
2020-09-27,1,1011010801,食用菌,1,72.522,0.0,72.522,188,188,0,15
2020-09-28,1,1011010101,花叶类,1,114.933,0.0,114.933,239,239,0,15
2020-09-28,1,1011010201,花菜类,1,24.576,0.0,24.576,53,53,0,2
2020-09-28,1,1011010402,水生根茎类,1,11.861,0.0,11.861,24,24,0,2
2020-09-28,1,1011010501,茄类,1,18.401,0.0,18.401,30,30,0,3
2020-09-28,1,1011010504,辣椒类,1,37.41,0.0,37.41,133,133,0,10
2020-09-28,1,1011010801,食用菌,1,46.913,0.0,46.913,138,138,0,13
2020-09-29,1,1011010101,花叶类,1,157.957,0.0,157.957,316,316,0,16
2020-09-29,1,1011010201,花菜类,1,28.105,0.0,28.105,58,58,0,2
2020-09-29,1,1011010402,水生根茎类,1,24.135,0.0,24.135,36,36,0,2
2020-09-29,1,1011010501,茄类,1,24.719,0.0,24.719,47,47,0,3
2020-09-29,1,1011010504,辣椒类,1,57.017,0.0,57.017,213,213,0,9
2020-09-29,1,1011010801,食用菌,1,45.485,0.0,45.485,135,135,0,13
2020-09-30,1,1011010101,花叶类,1,177.129,0.0,177.129,354,354,0,16
2020-09-30,1,1011010201,花菜类,1,60.771,0.0,60.771,113,113,0,2
2020-09-30,1,1011010402,水生根茎类,1,36.839,0.0,36.839,53,53,0,2
2020-09-30,1,1011010501,茄类,1,25.865,0.0,25.865,44,44,0,3
2020-09-30,1,1011010504,辣椒类,1,53.628,0.0,53.628,213,213,0,10
2020-09-30,1,1011010801,食用菌,1,110.358,0.0,110.358,254,254,0,13
2020-10-01,1,1011010101,花叶类,1,248.415,0.0,248.415,447,447,0,15
2020-10-01,1,1011010201,花菜类,1,93.928,0.0,93.928,182,182,0,2
2020-10-01,1,1011010402,水生根茎类,1,55.356,0.0,55.356,88,88,0,2
2020-10-01,1,1011010501,茄类,1,32.482,0.0,32.482,53,53,0,3
2020-10-01,1,1011010504,辣椒类,1,64.092,0.0,64.092,257,257,0,10
2020-10-01,1,1011010801,食用菌,1,103.929,0.0,103.929,284,284,0,12
2020-10-02,1,1011010101,花叶类,1,244.124,0.0,244.124,486,486,0,16
2020-10-02,1,1011010201,花菜类,1,67.145,0.0,67.145,131,131,0,2
2020-10-02,1,1011010402,水生根茎类,1,21.931,0.0,21.931,37,37,0,2
2020-10-02,1,1011010501,茄类,1,38.762,0.0,38.762,66,66,0,3
2020-10-02,1,1011010504,辣椒类,1,69.054,0.0,69.054,284,284,0,10
2020-10-02,1,1011010801,食用菌,1,89.316,0.0,89.316,206,206,0,13
2020-10-03,1,1011010101,花叶类,1,298.341,0.0,298.341,497,497,0,14
2020-10-03,1,1011010201,花菜类,1,44.493,0.0,44.493,92,92,0,2
2020-10-03,1,1011010402,水生根茎类,1,18.497,0.0,18.497,27,27,0,2
2020-10-03,1,1011010501,茄类,1,63.535,0.0,63.535,109,109,0,4
2020-10-03,1,1011010504,辣椒类,1,84.728,0.0,84.728,298,298,0,9
2020-10-03,1,1011010801,食用菌,1,60.052,0.0,60.052,171,171,0,12
2020-10-04,1,1011010101,花叶类,1,232.776,0.0,232.776,416,416,0,13
2020-10-04,1,1011010201,花菜类,1,34.491,0.0,34.491,69,69,0,2
2020-10-04,1,1011010402,水生根茎类,1,19.254,0.0,19.254,29,29,0,2
2020-10-04,1,1011010501,茄类,1,43.849,0.0,43.849,83,83,0,3
2020-10-04,1,1011010504,辣椒类,1,75.21,0.0,75.21,273,273,0,9
2020-10-04,1,1011010801,食用菌,1,122.501,0.0,122.501,295,295,0,14
2020-10-05,1,1011010101,花叶类,1,294.623,0.0,294.623,470,470,0,14
2020-10-05,1,1011010201,花菜类,1,92.279,0.0,92.279,172,172,0,2
2020-10-05,1,1011010402,水生根茎类,1,79.752,0.0,79.752,118,118,0,2
2020-10-05,1,1011010501,茄类,1,31.128,0.0,31.128,54,54,0,3
2020-10-05,1,1011010504,辣椒类,1,87.933,0.0,87.933,279,279,0,9
2020-10-05,1,1011010801,食用菌,1,126.518,0.0,126.518,319,319,0,14
2020-10-06,1,1011010101,花叶类,1,287.297,-0.338,286.959,517,516,1,15
2020-10-06,1,1011010201,花菜类,1,108.157,0.0,108.157,189,189,0,2
2020-10-06,1,1011010402,水生根茎类,1,25.784,0.0,25.784,41,41,0,2
2020-10-06,1,1011010501,茄类,1,42.318,0.0,42.318,82,82,0,4
2020-10-06,1,1011010504,辣椒类,1,81.727,0.0,81.727,266,266,0,9
2020-10-06,1,1011010801,食用菌,1,124.059,0.0,124.059,320,320,0,14
2020-10-07,1,1011010101,花叶类,1,255.378,0.0,255.378,451,451,0,14
2020-10-07,1,1011010201,花菜类,1,56.266,0.0,56.266,114,114,0,2
2020-10-07,1,1011010402,水生根茎类,1,52.907,0.0,52.907,85,85,0,2
2020-10-07,1,1011010501,茄类,1,29.085,0.0,29.085,55,55,0,4
2020-10-07,1,1011010504,辣椒类,1,63.151,0.0,63.151,226,226,0,9
2020-10-07,1,1011010801,食用菌,1,80.421,0.0,80.421,231,231,0,13
2020-10-08,1,1011010101,花叶类,1,252.73,0.0,252.73,449,449,0,14
2020-10-08,1,1011010201,花菜类,1,49.58,0.0,49.58,91,91,0,2
2020-10-08,1,1011010402,水生根茎类,1,31.952,0.0,31.952,53,53,0,2
2020-10-08,1,1011010501,茄类,1,33.49,0.0,33.49,61,61,0,4
2020-10-08,1,1011010504,辣椒类,1,72.023,0.0,72.023,236,236,0,9
2020-10-08,1,1011010801,食用菌,1,328.488,0.0,328.488,296,296,0,13
2020-10-09,1,1011010101,花叶类,1,162.518,0.0,162.518,328,328,0,14
2020-10-09,1,1011010201,花菜类,1,55.845,0.0,55.845,112,112,0,2
2020-10-09,1,1011010402,水生根茎类,1,51.476,0.0,51.476,78,78,0,2
2020-10-09,1,1011010501,茄类,1,24.289,0.0,24.289,40,40,0,4
2020-10-09,1,1011010504,辣椒类,1,51.243,0.0,51.243,194,194,0,9
2020-10-09,1,1011010801,食用菌,1,57.258,0.0,57.258,142,142,0,13
2020-10-10,1,1011010101,花叶类,1,175.163,0.0,175.163,351,351,0,15
2020-10-10,1,1011010201,花菜类,1,37.393,0.0,37.393,63,63,0,2
2020-10-10,1,1011010402,水生根茎类,1,22.07,0.0,22.07,37,37,0,2
2020-10-10,1,1011010501,茄类,1,26.814,0.0,26.814,48,48,0,4
2020-10-10,1,1011010504,辣椒类,1,52.511,0.0,52.511,178,178,0,9
2020-10-10,1,1011010801,食用菌,1,75.63,0.0,75.63,185,185,0,13
2020-10-11,1,1011010101,花叶类,1,238.081,0.0,238.081,495,495,0,14
2020-10-11,1,1011010201,花菜类,1,60.47,0.0,60.47,127,127,0,2
2020-10-11,1,1011010402,水生根茎类,1,57.223,0.0,57.223,95,95,0,2
2020-10-11,1,1011010501,茄类,1,34.726,0.0,34.726,60,60,0,4
2020-10-11,1,1011010504,辣椒类,1,70.214,0.0,70.214,234,234,0,9
2020-10-11,1,1011010801,食用菌,1,163.664,0.0,163.664,261,261,0,11
2020-10-12,1,1011010101,花叶类,1,170.212,0.0,170.212,365,365,0,13
2020-10-12,1,1011010201,花菜类,1,34.815,0.0,34.815,69,69,0,2
2020-10-12,1,1011010402,水生根茎类,1,38.333,0.0,38.333,60,60,0,2
2020-10-12,1,1011010501,茄类,1,17.876,0.0,17.876,32,32,0,4
2020-10-12,1,1011010504,辣椒类,1,48.979,0.0,48.979,160,160,0,9
2020-10-12,1,1011010801,食用菌,1,102.385,0.0,102.385,169,169,0,11
2020-10-13,1,1011010101,花叶类,1,178.246,-0.301,177.945,373,372,1,15
2020-10-13,1,1011010201,花菜类,1,47.321,0.0,47.321,99,99,0,2
2020-10-13,1,1011010402,水生根茎类,1,50.519,0.0,50.519,88,88,0,2
2020-10-13,1,1011010501,茄类,1,23.119,0.0,23.119,47,47,0,4
2020-10-13,1,1011010504,辣椒类,1,49.116,0.0,49.116,182,182,0,8
2020-10-13,1,1011010801,食用菌,1,48.021,0.0,48.021,138,138,0,12
2020-10-14,1,1011010101,花叶类,1,182.96,0.0,182.96,353,353,0,13
2020-10-14,1,1011010201,花菜类,1,48.259,0.0,48.259,94,94,0,2
2020-10-14,1,1011010402,水生根茎类,1,46.207,0.0,46.207,65,65,0,1
2020-10-14,1,1011010501,茄类,1,13.742,0.0,13.742,29,29,0,4
2020-10-14,1,1011010504,辣椒类,1,46.36,0.0,46.36,165,165,0,9
2020-10-14,1,1011010801,食用菌,1,73.831,0.0,73.831,169,169,0,13
2020-10-15,1,1011010101,花叶类,1,190.238,0.0,190.238,359,359,0,14
2020-10-15,1,1011010201,花菜类,1,59.624,0.0,59.624,142,142,0,2
2020-10-15,1,1011010402,水生根茎类,1,42.162,0.0,42.162,65,65,0,1
2020-10-15,1,1011010501,茄类,1,19.447,0.0,19.447,40,40,0,4
2020-10-15,1,1011010504,辣椒类,1,45.236,0.0,45.236,170,170,0,8
2020-10-15,1,1011010801,食用菌,1,72.91,0.0,72.91,167,167,0,12
2020-10-16,1,1011010101,花叶类,1,170.77,0.0,170.77,353,353,0,15
2020-10-16,1,1011010201,花菜类,1,88.361,0.0,88.361,180,180,0,2
2020-10-16,1,1011010402,水生根茎类,1,58.973,0.0,58.973,81,81,0,1
2020-10-16,1,1011010501,茄类,1,20.139,0.0,20.139,40,40,0,4
2020-10-16,1,1011010504,辣椒类,1,44.67,0.0,44.67,164,164,0,9
2020-10-16,1,1011010801,食用菌,1,69.805,0.0,69.805,187,187,0,12
2020-10-17,1,1011010101,花叶类,1,249.493,-0.731,248.762,505,504,1,17
2020-10-17,1,1011010201,花菜类,1,109.311,0.0,109.311,207,207,0,2
2020-10-17,1,1011010402,水生根茎类,1,87.12,0.0,87.12,134,134,0,1
2020-10-17,1,1011010501,茄类,1,30.556,0.0,30.556,61,61,0,4
2020-10-17,1,1011010504,辣椒类,1,97.155,-0.878,96.277,299,297,2,8
2020-10-17,1,1011010801,食用菌,1,115.896,-0.339,115.557,310,309,1,13
2020-10-18,1,1011010101,花叶类,1,226.735,0.0,226.735,468,468,0,17
2020-10-18,1,1011010201,花菜类,1,91.597,0.0,91.597,173,173,0,2
2020-10-18,1,1011010402,水生根茎类,1,79.338,0.0,79.338,122,122,0,1
2020-10-18,1,1011010501,茄类,1,36.361,0.0,36.361,72,72,0,4
2020-10-18,1,1011010504,辣椒类,1,88.247,0.0,88.247,280,280,0,9
2020-10-18,1,1011010801,食用菌,1,113.125,0.0,113.125,298,298,0,13
2020-10-19,1,1011010101,花叶类,1,152.709,0.0,152.709,293,293,0,16
2020-10-19,1,1011010201,花菜类,1,57.412,0.0,57.412,114,114,0,2
2020-10-19,1,1011010402,水生根茎类,1,40.6,0.0,40.6,62,62,0,1
2020-10-19,1,1011010501,茄类,1,20.03,0.0,20.03,35,35,0,4
2020-10-19,1,1011010504,辣椒类,1,56.69,0.0,56.69,190,190,0,10
2020-10-19,1,1011010801,食用菌,1,58.338,0.0,58.338,140,140,0,11
2020-10-20,1,1011010101,花叶类,1,186.078,0.0,186.078,314,314,0,16
2020-10-20,1,1011010201,花菜类,1,30.899,0.0,30.899,63,63,0,2
2020-10-20,1,1011010402,水生根茎类,1,49.434,0.0,49.434,75,75,0,1
2020-10-20,1,1011010501,茄类,1,13.777,0.0,13.777,30,30,0,4
