product_code_a,product_name_a,category_a,product_code_b,product_name_b,category_b,same_category,n_days,positive_days_a,positive_days_b,min_positive_days,joint_positive_days,union_positive_days,jaccard_positive_days,raw_spearman_rho,raw_spearman_p,raw_spearman_p_fdr,raw_spearman_ci_low,raw_spearman_ci_high,residual_spearman_rho,residual_spearman_p,residual_spearman_p_fdr,residual_spearman_ci_low,residual_spearman_ci_high,residual_change,eligible_for_overlap_screen,raw_strong,residual_strong,residual_significant_fdr,robust_residual_relation
102900011031582,青尖椒(份),辣椒类,102900011032619,西峡香菇(2),食用菌,False,1085,193,69,69,66,196,0.33673469,0.5440328,0.0,0.0,0.50073107,0.58461844,0.59635849,0.0,0.0,0.55659896,0.63339248,0.05232569,True,True,True,True,True
102900011032251,螺丝椒(份),辣椒类,102900011034231,奶白菜(份),花叶类,False,1085,382,244,244,240,386,0.62176166,0.76373104,0.0,0.0,0.73774964,0.78745327,0.59529424,0.0,0.0,0.55545907,0.63240339,-0.1684368,True,True,True,True,True
102900011031926,虫草花(份),食用菌,106949711300259,金针菇(盒),食用菌,True,1085,245,429,245,245,429,0.57109557,0.74417363,0.0,0.0,0.71638742,0.76960298,0.59505421,0.0,0.0,0.555202,0.6321803,-0.14911942,True,True,True,True,True
102900011022030,组合椒系列,辣椒类,106958851400125,海鲜菇(袋)(4),食用菌,False,1085,176,314,176,161,329,0.4893617,0.59705432,0.0,0.0,0.55734433,0.63403911,0.59438752,0.0,0.0,0.55448803,0.63156061,-0.0026668,True,True,True,True,True
102900005115625,本地小毛白菜,花叶类,102900011022849,本地黄心油菜,花叶类,True,1085,47,115,47,46,116,0.39655172,0.59810125,0.0,0.0,0.5584659,0.6350119,0.592686,0.0,0.0,0.55266609,0.62997884,-0.00541525,True,True,True,True,True
102900011030141,上海青(份),花叶类,102900011034217,小白菜(份),花叶类,True,1085,287,47,47,46,288,0.15972222,0.42402401,0.0,0.0,0.37394648,0.47163629,0.59020518,0.0,0.0,0.55001039,0.62767206,0.16618117,True,False,True,True,True
102900011032367,红灯笼椒(2),辣椒类,102900011033982,紫茄子(1),茄类,False,1085,182,44,44,33,193,0.17098446,0.36029627,0.0,0.0,0.30737295,0.41099759,0.59000782,0.0,0.0,0.54979915,0.62748852,0.22971155,True,False,True,True,True
102900011031582,青尖椒(份),辣椒类,102900011034224,小青菜(份),花叶类,False,1085,193,179,179,112,260,0.43076923,0.54739448,0.0,0.0,0.50430951,0.58776079,0.58760925,0.0,0.0,0.54723233,0.62525754,0.04021477,True,True,True,True,True
102900011030134,菜心(份),花叶类,102900011030912,海鲜菇(份),食用菌,False,1085,275,162,162,132,305,0.43278689,0.58952834,0.0,0.0,0.54928598,0.62704259,0.58746669,0.0,0.0,0.5470798,0.62512492,-0.00206165,True,True,True,True,True
102900011030912,海鲜菇(份),食用菌,102900011034224,小青菜(份),花叶类,False,1085,162,179,162,126,215,0.58604651,0.70655188,0.0,0.0,0.67543982,0.73515302,0.58740233,0.0,0.0,0.54701094,0.62506505,-0.11914955,True,True,True,True,True
102900011034224,小青菜(份),花叶类,102900011035511,净藕(3),水生根茎类,False,1085,179,70,70,69,180,0.38333333,0.59511018,0.0,0.0,0.55526195,0.63223232,0.58584973,0.0,0.0,0.54534988,0.62362057,-0.00926045,True,True,True,True,True
102900011032206,青杭椒(份),辣椒类,102900011033975,青茄子(2),茄类,False,1085,110,52,52,35,127,0.27559055,0.44208249,0.0,0.0,0.39290567,0.48873794,0.58514881,0.0,0.0,0.54460009,0.62296837,0.14306632,True,False,True,True,True
102900011033944,杏鲍菇(2),食用菌,102900011034231,奶白菜(份),花叶类,False,1085,293,244,244,224,313,0.71565495,0.78633296,0.0,0.0,0.76250231,0.80803287,0.58336469,0.0,0.0,0.54269189,0.62130804,-0.20296828,True,True,True,True,True
102900011000861,红线椒,辣椒类,102900011029305,水果辣椒,辣椒类,True,1085,32,30,30,7,55,0.12727273,0.20618192,0.0,0.0,0.14848976,0.2624754,0.58322649,0.0,0.0,0.5425441,0.62117942,0.37704456,False,False,True,True,False
102900011032619,西峡香菇(2),食用菌,102900011034224,小青菜(份),花叶类,False,1085,69,179,69,61,187,0.32620321,0.52875746,0.0,0.0,0.48448942,0.57032439,0.58178719,0.0,0.0,0.54100504,0.61983971,0.05302973,True,True,True,True,True
102900011032367,红灯笼椒(2),辣椒类,102900011034217,小白菜(份),花叶类,False,1085,182,47,47,41,188,0.21808511,0.43006538,0.0,0.0,0.38028452,0.47736155,0.58158048,0.0,0.0,0.54078403,0.61964729,0.1515151,True,False,True,True,True
102900005116912,姬菇(1),食用菌,102900005119944,海鲜菇(1),食用菌,True,1085,308,326,308,285,349,0.81661891,0.83401126,0.0,0.0,0.81494737,0.85127214,0.58155781,0.0,0.0,0.54075979,0.61962619,-0.25245345,True,True,True,True,True
102900011032367,红灯笼椒(2),辣椒类,102900011033975,青茄子(2),茄类,False,1085,182,52,52,36,198,0.18181818,0.35399365,0.0,0.0,0.30081692,0.404976,0.5806672,0.0,0.0,0.53980761,0.61879708,0.22667355,True,False,True,True,True
102900011032619,西峡香菇(2),食用菌,102900011034217,小白菜(份),花叶类,False,1085,69,47,47,29,87,0.33333333,0.4812188,0.0,0.0,0.43413799,0.52567795,0.57841028,0.0,0.0,0.53739514,0.61669561,0.09719148,True,False,True,True,True
102900011030141,上海青(份),花叶类,102900011032213,红杭椒(份),辣椒类,False,1085,287,192,192,156,323,0.48297214,0.60056332,0.0,0.0,0.5611041,0.63729917,0.57767486,0.0,0.0,0.53660917,0.61601073,-0.02288846,True,True,True,True,True
102900011030134,菜心(份),花叶类,102900011031582,青尖椒(份),辣椒类,False,1085,275,193,193,150,318,0.47169811,0.58174342,0.0,0.0,0.54095825,0.61979898,0.57620524,0.0,0.0,0.53503877,0.61464193,-0.00553818,True,True,True,True,True
102900011001561,莲蓬(个),水生根茎类,102900011034200,苋菜(份),花叶类,False,1085,86,56,56,30,112,0.26785714,0.40960078,0.0,0.0,0.35883386,0.45795151,0.57604738,0.0,0.0,0.5348701,0.61449488,0.1664466,True,False,True,True,True
102900005115625,本地小毛白菜,花叶类,102900011030912,海鲜菇(份),食用菌,False,1085,47,162,47,46,163,0.28220859,0.51533134,0.0,0.0,0.47023912,0.55773995,0.57529903,0.0,0.0,0.53407055,0.61379777,0.05996769,True,True,True,True,True
102900011012482,茶树菇(袋),食用菌,102900011033906,保康高山大白菜,花叶类,False,1085,48,200,48,47,201,0.23383085,0.47316717,0.0,0.0,0.425639,0.51809185,0.57472471,0.0,0.0,0.53345699,0.61326273,0.10155754,True,False,True,True,True
102900011033937,金针菇(2),食用菌,102900011034200,苋菜(份),花叶类,False,1085,89,56,56,29,116,0.25,0.38837898,0.0,0.0,0.336646,0.43777447,0.57455249,0.0,0.0,0.53327301,0.61310228,0.18617351,True,False,True,True,True
102900011033920,黄心菜(2),花叶类,102900011034224,小青菜(份),花叶类,True,1085,223,179,179,150,252,0.5952381,0.71006269,0.0,0.0,0.67925289,0.7383741,0.57297897,0.0,0.0,0.53159223,0.61163617,-0.13708373,True,True,True,True,True
102900011032213,红杭椒(份),辣椒类,102900011034217,小白菜(份),花叶类,False,1085,192,47,47,41,198,0.20707071,0.41604448,0.0,0.0,0.36558226,0.46406813,0.57245254,0.0,0.0,0.53103,0.61114562,0.15640806,True,False,True,True,True
102900011030141,上海青(份),花叶类,102900011033920,黄心菜(2),花叶类,True,1085,287,223,223,152,358,0.42458101,0.53384286,0.0,0.0,0.48989314,0.5750859,0.57236597,0.0,0.0,0.53093754,0.61106494,0.03852311,True,True,True,True,True
102900011030912,海鲜菇(份),食用菌,102900011031995,姬菇(份),食用菌,True,1085,162,100,100,88,174,0.50574713,0.65552717,0.0,0.0,0.62020928,0.68819281,0.5714746,0.0,0.0,0.52998563,0.61023424,-0.08405257,True,True,True,True,True
102900011032732,高瓜(2),水生根茎类,102900011033234,红薯尖(份),花叶类,False,1085,159,58,58,39,178,0.21910112,0.37861643,0.0,0.0,0.3264583,0.4284758,0.57118555,0.0,0.0,0.52967698,0.60996485,0.19256912,True,False,True,True,True
102900011032206,青杭椒(份),辣椒类,102900011034217,小白菜(份),花叶类,False,1085,110,47,47,36,121,0.29752066,0.4838875,0.0,0.0,0.43695682,0.5281908,0.57110269,0.0,0.0,0.52958849,0.60988762,0.08721519,True,False,True,True,True
102900011032213,红杭椒(份),辣椒类,102900011034224,小青菜(份),花叶类,False,1085,192,179,179,117,254,0.46062992,0.57389725,0.0,0.0,0.53257308,0.6124918,0.56858145,0.0,0.0,0.5268967,0.60753742,-0.00531581,True,True,True,True,True
102900011032367,红灯笼椒(2),辣椒类,102900011034224,小青菜(份),花叶类,False,1085,182,179,179,108,253,0.42687747,0.53740462,0.0,0.0,0.49367985,0.57841915,0.56669817,0.0,0.0,0.52488657,0.60578146,0.02929355,True,True,True,True,True
102900011032251,螺丝椒(份),辣椒类,102900011034026,枝江青梗散花,花菜类,False,1085,382,337,337,313,406,0.77093596,0.83953592,0.0,0.0,0.82104463,0.85626732,0.56661854,0.0,0.0,0.52480159,0.6057072,-0.27291738,True,True,True,True,True
102900005117209,七彩椒(1),辣椒类,102900005123880,灯笼椒(1),辣椒类,True,1085,284,217,217,180,321,0.56074766,0.67542462,0.0,0.0,0.64170525,0.70653789,0.56560109,0.0,0.0,0.52371581,0.60475837,-0.10982353,True,True,True,True,True
102900011032206,青杭椒(份),辣椒类,102900011033982,紫茄子(1),茄类,False,1085,110,44,44,31,123,0.25203252,0.42832794,0.0,0.0,0.37846128,0.47571543,0.56521452,0.0,0.0,0.52330332,0.60439784,0.13688658,True,False,True,True,True
102900005115861,牛首油菜,花叶类,102900005116837,平菇,食用菌,False,1085,285,362,285,226,421,0.5368171,0.67732898,0.0,0.0,0.64376539,0.70829149,0.56438737,0.0,0.0,0.52242076,0.60362636,-0.11294161,True,True,True,True,True
102900011032619,西峡香菇(2),食用菌,102900011035511,净藕(3),水生根茎类,False,1085,69,70,69,37,102,0.3627451,0.50660064,0.0,0.0,0.46098508,0.5495461,0.56416982,0.0,0.0,0.52218866,0.60342344,0.05756918,True,True,True,True,True
102900011032619,西峡香菇(2),食用菌,102900011033982,紫茄子(1),茄类,False,1085,69,44,44,25,88,0.28409091,0.42612869,0.0,0.0,0.37615398,0.4736313,0.56398654,0.0,0.0,0.52199311,0.60325247,0.13785785,True,False,True,True,True
102900005119944,海鲜菇(1),食用菌,102900005125815,杏鲍菇(1),食用菌,True,1085,326,452,326,325,453,0.71743929,0.82068877,0.0,0.0,0.80026143,0.83921358,0.56355881,0.0,0.0,0.52153679,0.60285348,-0.25712996,True,True,True,True,True
102900011032206,青杭椒(份),辣椒类,102900011033937,金针菇(2),食用菌,False,1085,110,89,89,51,148,0.34459459,0.4829998,0.0,0.0,0.43601908,0.52735503,0.56264838,0.0,0.0,0.52056559,0.60200416,0.07964859,True,False,True,True,True
102900011031582,青尖椒(份),辣椒类,102900011033937,金针菇(2),食用菌,False,1085,193,89,89,77,205,0.37560976,0.55573466,0.0,0.0,0.51319385,0.59555155,0.56190851,0.0,0.0,0.5197764,0.60131388,0.00617385,True,True,True,True,True
102900011030059,云南生菜(份),花叶类,102900011030110,菠菜(份),花叶类,True,1085,400,386,386,338,448,0.75446429,0.78700676,0.0,0.0,0.7632413,0.80864557,0.56187454,0.0,0.0,0.51974017,0.60128219,-0.22513221,True,True,True,True,True
102900011030059,云南生菜(份),花叶类,102900011034224,小青菜(份),花叶类,True,1085,400,179,179,168,411,0.40875912,0.6109855,0.0,0.0,0.57228072,0.64697424,0.56179378,0.0,0.0,0.51965403,0.60120683,-0.04919172,True,True,True,True,True
102900011030059,云南生菜(份),花叶类,102900011034231,奶白菜(份),花叶类,True,1085,400,244,244,234,410,0.57073171,0.72318914,0.0,0.0,0.69352422,0.75040587,0.56171433,0.0,0.0,0.51956929,0.60113271,-0.16147481,True,True,True,True,True
102900005115861,牛首油菜,花叶类,102900011011546,海鲜菇(袋)(1),食用菌,False,1085,285,172,172,100,357,0.28011204,0.40934679,0.0,0.0,0.35856796,0.45771031,0.56082408,0.0,0.0,0.51861982,0.60030203,0.15147729,True,False,True,True,True
102900011030912,海鲜菇(份),食用菌,102900011034026,枝江青梗散花,花菜类,False,1085,162,337,162,149,350,0.42571429,0.62938957,0.0,0.0,0.59205221,0.66403078,0.56034229,0.0,0.0,0.51810603,0.59985245,-0.06904728,True,True,True,True,True
102900011030097,云南油麦菜(份),花叶类,102900011030110,菠菜(份),花叶类,True,1085,410,386,386,340,456,0.74561404,0.78530614,0.0,0.0,0.76137626,0.80709908,0.5602864,0.0,0.0,0.51804643,0.59980029,-0.22501974,True,True,True,True,True
102900005116547,金针菇(1),食用菌,102900005118831,娃娃菜,花叶类,False,1085,448,688,448,443,693,0.63924964,0.37154479,0.0,0.0,0.31908624,0.42173357,0.5595965,0.0,0.0,0.51731075,0.59915646,0.18805171,True,False,True,True,True
102900011031995,姬菇(份),食用菌,102900011032367,红灯笼椒(2),辣椒类,False,1085,100,182,100,71,211,0.33649289,0.48613905,0.0,0.0,0.43933575,0.53031025,0.55925102,0.0,0.0,0.51694237,0.59883403,0.07311197,True,False,True,True,True
102900011030103,茼蒿(份),花叶类,106957634300058,蟹味菇(盒),食用菌,False,1085,83,32,32,31,84,0.36904762,0.58907304,0.0,0.0,0.54879871,0.62661913,0.55905243,0.0,0.0,0.51673064,0.59864869,-0.03002061,True,True,True,True,True
102900011032206,青杭椒(份),辣椒类,102900011034200,苋菜(份),花叶类,False,1085,110,56,56,36,130,0.27692308,0.43740148,0.0,0.0,0.38798717,0.48430839,0.55905082,0.0,0.0,0.51672892,0.59864718,0.12164934,True,False,True,True,True
102900011034026,枝江青梗散花,花菜类,102900011034224,小青菜(份),花叶类,False,1085,337,179,179,168,348,0.48275862,0.66750409,0.0,0.0,0.63314205,0.69924031,0.55789477,0.0,0.0,0.51549639,0.59756815,-0.10960932,True,True,True,True,True
102900011001691,菱角,水生根茎类,102900051000944,洪湖藕带,水生根茎类,True,1085,105,258,105,97,266,0.36466165,0.57964721,0.0,0.0,0.53871724,0.61784741,0.5570944,0.0,0.0,0.51464318,0.59682101,-0.02255282,True,True,True,True,True
102900011030929,鲜木耳(份),食用菌,102900011034026,枝江青梗散花,花菜类,False,1085,182,337,182,172,347,0.49567723,0.66755749,0.0,0.0,0.63319976,0.69928954,0.55699929,0.0,0.0,0.5145418,0.59673223,-0.1105582,True,True,True,True,True
102900011032213,红杭椒(份),辣椒类,102900011032367,红灯笼椒(2),辣椒类,True,1085,192,182,182,118,256,0.4609375,0.57110248,0.0,0.0,0.52958827,0.60988743,0.55616629,0.0,0.0,0.5136539,0.59595455,-0.01493619,True,True,True,True,True
102900011032244,红尖椒(份),辣椒类,102900011034224,小青菜(份),花叶类,False,1085,246,179,179,141,284,0.49647887,0.60694189,0.0,0.0,0.5679427,0.64322188,0.55579167,0.0,0.0,0.51325462,0.59560479,-0.05115022,True,True,True,True,True
102900011030912,海鲜菇(份),食用菌,102900011032213,红杭椒(份),辣椒类,False,1085,162,192,162,117,237,0.49367089,0.61134875,0.0,0.0,0.57267053,0.64731125,0.55537027,0.0,0.0,0.5128055,0.59521133,-0.05597848,True,True,True,True,True
102900011030134,菜心(份),花叶类,102900011032732,高瓜(2),水生根茎类,False,1085,275,159,159,121,313,0.38658147,0.52948613,0.0,0.0,0.48526349,0.57100682,0.55531233,0.0,0.0,0.51274375,0.59515722,0.0258262,True,True,True,True,True
102900011030141,上海青(份),花叶类,102900011030929,鲜木耳(份),食用菌,False,1085,287,182,182,141,328,0.42987805,0.56780386,0.0,0.0,0.52606668,0.60681244,0.55503582,0.0,0.0,0.51244907,0.59489904,-0.01276803,True,True,True,True,True
102900011021842,洪湖莲藕(粉藕),水生根茎类,102900011022849,本地黄心油菜,花叶类,False,1085,393,115,115,114,394,0.2893401,0.51496525,0.0,0.0,0.46985089,0.55739654,0.55438569,0.0,0.0,0.51175625,0.59429195,0.03942044,True,True,True,True,True
102900011032367,红灯笼椒(2),辣椒类,102900011033234,红薯尖(份),花叶类,False,1085,182,58,58,42,198,0.21212121,0.37730818,0.0,0.0,0.32509399,0.42722891,0.55359791,0.0,0.0,0.51091682,0.59355627,0.17628972,True,False,True,True,True
102900011030141,上海青(份),花叶类,102900011033937,金针菇(2),食用菌,False,1085,287,89,89,72,304,0.23684211,0.44415068,0.0,0.0,0.39507969,0.49069426,0.55342746,0.0,0.0,0.51073521,0.5933971,0.10927679,True,False,True,True,True
102900011030141,上海青(份),花叶类,102900011032619,西峡香菇(2),食用菌,False,1085,287,69,69,69,287,0.24041812,0.49092113,0.0,0.0,0.44439056,0.53480994,0.55332535,0.0,0.0,0.51062641,0.59330173,0.06240422,True,False,True,True,True
102900005116547,金针菇(1),食用菌,102900005125815,杏鲍菇(1),食用菌,True,1085,448,452,448,434,466,0.93133047,0.89443869,0.0,0.0,0.8818679,0.90573879,0.55243929,0.0,0.0,0.50968239,0.59247416,-0.3419994,True,True,True,True,True
102900005118831,娃娃菜,花叶类,102900011031926,虫草花(份),食用菌,False,1085,688,245,245,194,739,0.26251691,0.39378305,0.0,0.0,0.34229063,0.44291722,0.55233538,0.0,0.0,0.50957169,0.59237711,0.15855233,True,False,True,True,True
102900011001561,莲蓬(个),水生根茎类,102900011031995,姬菇(份),食用菌,False,1085,86,100,86,53,133,0.39849624,0.53612699,0.0,0.0,0.49232134,0.57722365,0.55192403,0.0,0.0,0.50913347,0.59199289,0.01579705,True,True,True,True,True
102900011032367,红灯笼椒(2),辣椒类,102900011032732,高瓜(2),水生根茎类,False,1085,182,159,159,87,254,0.34251969,0.44433987,0.0,0.0,0.39527859,0.49087319,0.55155825,0.0,0.0,0.50874382,0.59165121,0.10721839,True,False,True,True,True
102900011034026,枝江青梗散花,花菜类,106949711300259,金针菇(盒),食用菌,False,1085,337,429,337,323,443,0.72911964,0.81733047,0.0,0.0,0.7965633,0.83617101,0.55117493,0.0,0.0,0.50833549,0.59129313,-0.26615554,True,True,True,True,True
102900011032213,红杭椒(份),辣椒类,102900011032619,西峡香菇(2),食用菌,False,1085,192,69,69,62,199,0.31155779,0.50833127,0.0,0.0,0.46281866,0.55117097,0.55096094,0.0,0.0,0.50810756,0.59109323,0.04262967,True,True,True,True,True
102900011032176,紫苏(份),花叶类,102900011032626,鲜木耳(2),食用菌,False,1085,33,41,33,21,53,0.39622642,0.55330963,0.0,0.0,0.51060967,0.59328705,0.54994006,0.0,0.0,0.50702021,0.59013947,-0.00336958,True,True,True,True,True
102900011031582,青尖椒(份),辣椒类,102900011032367,红灯笼椒(2),辣椒类,True,1085,193,182,182,130,245,0.53061224,0.63011821,0.0,0.0,0.59283591,0.66470533,0.54741692,0.0,0.0,0.50433341,0.58778176,-0.08270129,True,True,True,True,True
102900011030929,鲜木耳(份),食用菌,102900011032244,红尖椒(份),辣椒类,False,1085,182,246,182,136,292,0.46575342,0.57893427,0.0,0.0,0.53795518,0.61718356,0.54732394,0.0,0.0,0.50423441,0.58769487,-0.03161033,True,True,True,True,True
102900011034231,奶白菜(份),花叶类,102900011034439,青红杭椒组合装(份),辣椒类,False,1085,244,228,228,175,297,0.58922559,0.69672192,0.0,0.0,0.66477239,0.72612738,0.54721408,0.0,0.0,0.50411744,0.58759219,-0.14950785,True,True,True,True,True
102900011030059,云南生菜(份),花叶类,102900011032848,姜蒜小米椒组合装(小份),辣椒类,False,1085,400,366,366,329,437,0.75286041,0.82485955,0.0,0.0,0.80485643,0.84299063,0.54703138,0.0,0.0,0.50392293,0.58742144,-0.27782817,True,True,True,True,True
102900011012482,茶树菇(袋),食用菌,102900011035788,西峡香菇(份),食用菌,True,1085,48,65,48,25,88,0.28409091,0.41423396,0.0,0.0,0.36368559,0.46234997,0.54434929,0.0,0.0,0.50106791,0.58491433,0.13011533,True,False,True,True,True
102900011027479,小皱皮,辣椒类,102900011029305,水果辣椒,辣椒类,True,1085,81,30,30,16,95,0.16842105,0.29820612,0.0,0.0,0.24300461,0.35148243,0.54388334,0.0,0.0,0.50057201,0.58447871,0.24567722,True,False,True,True,True
102900011032619,西峡香菇(2),食用菌,102900011033975,青茄子(2),茄类,False,1085,69,52,52,25,96,0.26041667,0.38935232,0.0,0.0,0.33766239,0.43870098,0.54341294,0.0,0.0,0.50007141,0.58403889,0.15406061,True,False,True,True,True
102900011033920,黄心菜(2),花叶类,102900011033937,金针菇(2),食用菌,False,1085,223,89,89,86,226,0.38053097,0.59152374,0.0,0.0,0.55142179,0.62889819,0.54339336,0.0,0.0,0.50005057,0.58402058,-0.04813038,True,True,True,True,True
102900011032367,红灯笼椒(2),辣椒类,102900011033937,金针菇(2),食用菌,False,1085,182,89,89,64,207,0.30917874,0.46010972,0.0,0.0,0.41187385,0.50577431,0.54334533,0.0,0.0,0.49999946,0.58397568,0.08323561,True,False,True,True,True
102900011032367,红灯笼椒(2),辣椒类,102900011034200,苋菜(份),花叶类,False,1085,182,56,56,42,196,0.21428571,0.38784999,0.0,0.0,0.33609366,0.43727088,0.54300103,0.0,0.0,0.49963307,0.58365374,0.15515104,True,False,True,True,True
102900005115960,大白菜,花叶类,102900005116837,平菇,食用菌,False,1085,480,362,362,262,580,0.45172414,0.54059163,0.0,0.0,0.49706956,0.58140054,0.54144517,0.0,0.0,0.49797761,0.58219882,0.00085354,True,True,True,True,True
