销售日期,分类,实际日销量,主模型拟合日销量,主模型销量尺度残差,主模型残差
2021-06-03,花叶类,142.372,138.11191975055831,4.2600802494417,0.09113406636247312
2021-06-04,花叶类,121.093,142.33692262733751,-21.24392262733751,-0.10088301126321753
2021-06-05,花叶类,204.287,192.29982808621313,11.98717191378688,0.12122519435970958
2021-06-06,花叶类,221.028,195.54710752286638,25.480892477133608,0.18324316581076783
2021-06-07,花叶类,148.539,127.49479678800489,21.044203211995097,0.21352708084669914
2021-06-08,花叶类,144.123,136.15154433912087,7.971455660879116,0.11765362475181274
2021-06-09,花叶类,126.359,121.03964663295103,5.3193533670489614,0.10376399703512806
2021-06-10,花叶类,122.004,114.39522885719096,7.608771142809047,0.12514954388028787
2021-06-11,花叶类,129.982,121.3197125774131,8.6622874225869,0.12972175072214664
2021-06-12,花叶类,210.267,173.28539565482646,36.98160434517354,0.25419331566273407
2021-06-13,花叶类,210.317,180.7544198830212,29.562580116978808,0.2122316876646586
2021-06-14,花叶类,170.272,133.1817858390628,37.090214160937194,0.3064372376892832
2021-06-15,花叶类,127.719,130.32945503959382,-2.6104550395938304,0.040522109125028294
2021-06-16,花叶类,104.588,126.82130240112015,-22.233302401120156,-0.13199512052375528
2021-06-17,花叶类,113.507,133.10930476465975,-19.60230476465975,-0.09855103692171863
2021-06-18,花叶类,150.875,133.90897021851728,16.966029781482717,0.18004652212268635
2021-06-19,花叶类,203.369,180.50384334010232,22.86515665989768,0.18002507774507404
2021-06-20,花叶类,202.307,178.10877754155845,24.198222458441535,0.18814695730807518
2021-06-21,花叶类,150.07,128.00948696788186,22.060513032118138,0.21975255887969336
2021-06-22,花叶类,126.251,115.84753635408639,10.403463645913618,0.1467520891711338
2021-06-23,花叶类,120.814,117.12075617034448,3.693243829655515,0.09180175134208302
2021-06-24,花叶类,125.313,115.47697043606372,9.836029563936279,0.14249857268229427
2021-06-25,花叶类,146.582,122.41588828275168,24.166111717248313,0.24091591602657925
2021-06-26,花叶类,197.69,167.83106277804112,29.858937221958882,0.22449733752165013
2021-06-27,花叶类,213.547,161.20636870356915,52.34063129643084,0.3419266966592378
2021-06-28,花叶类,124.892,112.7844383602611,12.10756163973889,0.1627260771728336
2021-06-29,花叶类,110.196,111.69093265702219,-1.49493265702219,0.047280156575403076
2021-06-30,花叶类,125.415,110.67753363114183,14.737466368858179,0.185762452461951
2021-07-01,花叶类,148.597,156.5498537254022,-7.9528537254021785,0.008618515327501797
2021-07-02,花叶类,133.047,180.1696963162494,-47.1226963162494,-0.24244162974950267
2021-07-03,花叶类,197.925,247.87549295098566,-49.95049295098565,-0.16428331940698016
2021-07-04,花叶类,197.322,241.10094657824854,-43.77894657824854,-0.13962371404529073
2021-07-05,花叶类,176.276,169.3793152164533,6.896684783546704,0.10066536502253154
2021-07-06,花叶类,173.864,166.68475026005285,7.179249739947153,0.10292416405633542
2021-07-07,花叶类,149.514,177.56076137185593,-28.046761371855922,-0.11116774891340153
2021-07-08,花叶类,143.491,166.91770052425971,-23.4267005242597,-0.09047347916914728
2021-07-09,花叶类,114.966,175.51224955552738,-60.54624955552738,-0.3623173209502619
2021-07-10,花叶类,149.909,251.2130205658685,-101.30402056586851,-0.4555177382992168
2021-07-11,花叶类,159.268,241.36113913243219,-82.09313913243219,-0.35495091150650904
2021-07-12,花叶类,113.732,172.61228347496302,-58.88028347496302,-0.35644805477842834
2021-07-13,花叶类,125.696,155.85401548078607,-30.158015480786077,-0.15429839254354416
2021-07-14,花叶类,127.959,190.63393150850683,-62.67493150850683,-0.33789001488911197
2021-07-15,花叶类,113.942,166.41864483793051,-52.47664483793052,-0.31806193833725427
2021-07-16,花叶类,236.055,186.73325108583134,49.321748914168666,0.29513878009891403
2021-07-17,花叶类,223.655,242.53184107062216,-18.876841070622163,-0.020273234071204627
2021-07-18,花叶类,230.327,243.19965965722787,-12.87265965722787,0.0063723727656457285
2021-07-19,花叶类,172.294,169.27038793687282,3.0236120631271888,0.07846004000450435
2021-07-20,花叶类,152.362,159.04168231140534,-6.679682311405344,0.01784803264456425
2021-07-21,花叶类,152.653,163.98122745729168,-11.328227457291689,-0.010829497678789934
2021-07-22,花叶类,154.625,152.56968899796772,2.0553110020322833,0.07413644709300371
2021-07-23,花叶类,150.636,172.04152299838913,-21.40552299838913,-0.07211444475387196
2021-07-24,花叶类,206.036,239.2758186129572,-33.23981861295721,-0.08881094341405671
2021-07-25,花叶类,248.368,234.28791801358773,14.080081986412267,0.11911582449130176
2021-07-26,花叶类,154.647,167.4864394385754,-12.839439438575397,-0.01900220402983699
2021-07-27,花叶类,189.082,172.3204272311312,16.761572768868803,0.15358017578957917
2021-07-28,花叶类,205.803,163.93794713428963,41.86505286571037,0.2881865005432429
2021-07-29,花叶类,193.613,152.52323720383686,41.08976279616314,0.2992994468832091
2021-07-30,花叶类,214.155,164.0944836597376,50.06051634026241,0.3270127551834543
2021-07-31,花叶类,255.633,230.89609027137226,24.73690972862775,0.1625301235775236
2021-08-01,花叶类,247.075,295.71220638710827,-48.63720638710828,-0.11893968629448803
2021-08-02,花叶类,281.264,214.92696327356379,66.33703672643622,0.3297505504287459
2021-08-03,花叶类,264.825,219.41113060822954,45.41386939177045,0.24887703697585817
2021-08-04,花叶类,313.269,220.76346364831022,92.50553635168978,0.4107255033440591
2021-08-05,花叶类,244.992,211.6716856444119,33.320314355588096,0.20694422038249805
2021-08-06,花叶类,189.756,228.0795035797223,-38.32350357972231,-0.1232001466731738
2021-08-07,花叶类,232.089,317.47696619404815,-85.38796619404815,-0.2525292644069079
2021-08-08,花叶类,265.313,287.7156913183391,-22.402691318339123,-0.020307463472095222
2021-08-09,花叶类,234.344,209.31391767720504,25.030082322794954,0.17371008284257794
2021-08-10,花叶类,193.189,191.12814955280885,2.060850447191143,0.0714799262871404
2021-08-11,花叶类,225.45,204.41913378039325,21.030866219606736,0.15868102650698646
2021-08-12,花叶类,232.855,203.00684214949348,29.84815785050651,0.1979313436869301
2021-08-13,花叶类,256.322,215.92926195227525,40.39273804772475,0.23223868859198404
2021-08-14,花叶类,254.376,300.8275761851015,-46.451576185101516,-0.10696869154643363
2021-08-15,花叶类,241.663,277.93329655241985,-36.270296552419836,-0.07908186570226317
2021-08-16,花叶类,164.836,192.78056867199223,-27.944568671992215,-0.09584646689820708
2021-08-17,花叶类,171.909,183.85716310297386,-11.948163102973865,-0.006438816537309933
2021-08-18,花叶类,175.453,191.35043062280172,-15.897430622801721,-0.02598017646189099
2021-08-19,花叶类,181.549,180.56361461191207,0.9853853880879342,0.06619752359697273
2021-08-20,花叶类,191.812,205.70811358311968,-13.896113583119671,-0.009187428903493
2021-08-21,花叶类,229.468,282.86460272126396,-53.396602721263974,-0.14844967623338778
2021-08-22,花叶类,270.754,272.99186445086553,-2.2378644508655157,0.05252375043534574
2021-08-23,花叶类,167.374,194.4635977546694,-27.0895977546694,-0.0892590730015268
2021-08-24,花叶类,153.012,179.31246036163242,-26.300460361632418,-0.09785843791321902
2021-08-25,花叶类,137.216,170.79522351802666,-33.57922351802665,-0.15815390396260742
2021-08-26,花叶类,248.505,182.08500669213043,66.41999330786956,0.3717444033694166
2021-08-27,花叶类,259.053,201.9298868044199,57.12311319558009,0.3098672169289589
2021-08-28,花叶类,244.915,291.2384919466613,-46.323491946661335,-0.11247619481627602
2021-08-29,花叶类,229.082,264.8320179119333,-35.7500179119333,-0.08426062717461758
2021-08-30,花叶类,178.587,189.3112820112756,-10.72428201127562,0.002438307501016368
2021-08-31,花叶类,165.821,183.53383929108983,-17.712839291089836,-0.040735082411818446
2021-09-01,花叶类,143.034,147.52019137501455,-4.486191375014556,0.02987239222890814
2021-09-02,花叶类,136.439,137.53277000813372,-1.0937700081337312,0.05277049733302519
2021-09-03,花叶类,129.696,150.46851356470683,-20.772513564706827,-0.08780551457900376
2021-09-04,花叶类,184.978,213.29588911343734,-28.31788911343733,-0.08168836832999027
2021-09-05,花叶类,200.836,208.07511614428745,-7.239116144287436,0.025344589881580504
2021-09-06,花叶类,184.637,144.87543188949448,39.76156811050552,0.3032725376619405
2021-09-07,花叶类,152.285,136.21765591872315,16.067344081276843,0.17225483269949127
2021-09-08,花叶类,144.871,144.76792603137517,0.10307396862484097,0.06146682624407962
2021-09-09,花叶类,97.642,133.73564500058535,-36.093645000585354,-0.25380223911284183
2021-09-10,花叶类,118.052,149.83765155886536,-31.785651558865354,-0.17767209457770772
2021-09-11,花叶类,216.04,201.32286701662557,14.717132983374427,0.131308737907478
2021-09-12,花叶类,256.442,194.19300346903543,62.248996530964575,0.338805075508092
2021-09-13,花叶类,122.525,148.33784181157452,-25.812841811574515,-0.1304222113944924
2021-09-14,花叶类,131.435,135.13039564474423,-3.6953956447442238,0.03302731198843656
2021-09-15,花叶类,126.204,140.8409353048234,-14.63693530482341,-0.04897640476076326
2021-09-16,花叶类,77.672,133.99337501352883,-56.32137501352884,-0.48454044138184926
2021-09-17,花叶类,126.071,145.3257408088723,-19.2547408088723,-0.08137738578107179
2021-09-18,花叶类,124.031,212.73430366299536,-88.70330366299535,-0.478757366972725
2021-09-19,花叶类,195.799,193.93443253648294,1.8645674635170622,0.07032358259224214
2021-09-20,花叶类,201.146,142.0713554482631,59.074644551736895,0.4084566630764588
2021-09-21,花叶类,213.26,139.38815910077844,73.87184089922155,0.48600461084108826
2021-09-22,花叶类,121.518,137.79969149386932,-16.281691493869317,-0.06498363474338475
2021-09-23,花叶类,93.684,137.6295149706222,-43.94551497062221,-0.3238828988231557
2021-09-24,花叶类,101.849,154.9522906377116,-53.103290637711595,-0.35887085785529393
2021-09-25,花叶类,170.897,210.74398210338168,-39.84698210338169,-0.1488279208809562
2021-09-26,花叶类,150.342,208.52979412564804,-58.187794125648026,-0.26641414459334456
2021-09-27,花叶类,93.809,154.1869516386887,-60.3779516386887,-0.4361499525074768
2021-09-28,花叶类,100.088,147.6513028444317,-47.56330284443172,-0.3280485479246149
2021-09-29,花叶类,106.577,145.22252719234353,-38.645527192343536,-0.24864442262578823
2021-09-30,花叶类,102.48,143.1507153584199,-40.67071535841988,-0.2734752861262404
2021-10-01,花叶类,193.343,140.15695014477933,53.18604985522066,0.3824580315643198
2021-10-02,花叶类,151.125,202.27012071992704,-51.145120719927036,-0.2307416413740686
2021-10-03,花叶类,159.787,193.04264005218823,-33.25564005218823,-0.12831433400089676
2021-10-04,花叶类,148.289,139.5234234813357,8.76557651866429,0.12168566007610604
2021-10-05,花叶类,163.77100000000002,129.6820017849689,34.088998215031125,0.2941388819976929
2021-10-06,花叶类,238.92,133.85853509055767,105.06146490944232,0.6401003189265779
2021-10-07,花叶类,162.889,135.22850284283896,27.660497157161046,0.24685811108688327
2021-10-08,花叶类,118.176,149.89600550931766,-31.72000550931766,-0.17701163329885983
2021-10-09,花叶类,114.522,187.42712520723256,-72.90512520723256,-0.4318680749417281
2021-10-10,花叶类,230.913,178.1083617562655,52.8046382437345,0.32040396231021706
2021-10-11,花叶类,79.294,134.5042150927181,-55.210215092718116,-0.46767798871327937
2021-10-12,花叶类,91.045,125.91550611388554,-34.87050611388554,-0.263502120744846
2021-10-13,花叶类,83.911,136.85332659004663,-52.94232659004663,-0.42839794506222173
2021-10-14,花叶类,72.134,116.68617152012075,-44.55217152012075,-0.42020745081261257
2021-10-15,花叶类,135.347,118.65203925861866,16.69496074138135,0.1924017662264541
2021-10-16,花叶类,210.037,173.57211531907757,36.46488468092244,0.2514456274730792
2021-10-17,花叶类,148.676,160.45121119061884,-11.775211190618847,-0.015465389506114313
2021-10-18,花叶类,84.784,118.31608178349869,-33.53208178349868,-0.2724977716022865
2021-10-19,花叶类,78.684,120.59652678834347,-41.91252678834347,-0.36625556829412087
2021-10-20,花叶类,109.339,109.83605955191506,-0.4970595519150578,0.05621934634280468
2021-10-21,花叶类,79.858,104.14087223138512,-24.282872231385113,-0.20473938068887776
2021-10-22,花叶类,75.936,117.05225034297905,-41.11625034297904,-0.3719744539019505
2021-10-23,花叶类,100.678,154.89558060197487,-54.21758060197487,-0.37006882613090397
2021-10-24,花叶类,101.014,152.26280242511442,-51.24880242511442,-0.3495937850547879
2021-10-25,花叶类,48.556,113.4886356701378,-64.9326356701378,-0.7882298495371747
2021-10-26,花叶类,66.948,106.94143847915942,-39.99343847915942,-0.407610096970493
2021-10-27,花叶类,63.042,118.30088744984148,-55.25888744984148,-0.5686750166293226
2021-10-28,花叶类,52.952,108.3284522734919,-55.37645227349191,-0.655026908811494
2021-10-29,花叶类,70.022,113.45822831401524,-43.43622831401524,-0.42187017323754805
2021-10-30,花叶类,98.538,176.53661073947453,-77.99861073947453,-0.5223309354845247
2021-10-31,花叶类,78.795,164.49112091616303,-85.69612091616303,-0.6752519643996218
2021-11-01,花叶类,60.969,67.7756843527446,-6.806684352744604,-0.04508286939754225
2021-11-02,花叶类,67.422,76.4061396908436,-8.984139690843605,-0.06433659615389775
2021-11-03,花叶类,50.06,76.49370867856958,-26.433708678569573,-0.3632311268697217
2021-11-04,花叶类,62.916,75.73895076893001,-12.822950768930014,-0.12473698085379858
2021-11-05,花叶类,82.06,88.86018558612228,-6.800185586122282,-0.018858413932721696
2021-11-06,花叶类,108.548,107.0357362717336,1.5122637282664044,0.07478479399725213
2021-11-07,花叶类,145.887,97.55975805848013,48.32724194151987,0.46312234109636563
2021-11-08,花叶类,66.376,76.6123307001296,-10.2363307001296,-0.08266740854549415
2021-11-09,花叶类,44.867,71.27713693823993,-26.410136938239937,-0.40211797292819673
2021-11-10,花叶类,49.063,79.3880531480835,-30.325053148083498,-0.4204876211473305
2021-11-11,花叶类,48.787,68.60147077464978,-19.814470774649784,-0.28009500535680054
2021-11-12,花叶类,49.34,83.40436544220158,-34.06436544220158,-0.4642104552438293
2021-11-13,花叶类,69.273,110.26086391833547,-40.98786391833548,-0.40403874344426605
2021-11-14,花叶类,92.941,99.74048383689134,-6.799483836891341,-0.00985168277739401
2021-11-15,花叶类,42.62,74.65049609879271,-32.03049609879272,-0.4997384578748476
2021-11-16,花叶类,44.875,74.31467765583207,-29.43967765583207,-0.4436725461631199
2021-11-17,花叶类,39.852,72.14955424648232,-32.29755424648233,-0.532813429786787
2021-11-18,花叶类,38.199,70.35585935652047,-32.15685935652047,-0.5500016464011179
2021-11-19,花叶类,32.88,79.57261788112297,-46.69261788112296,-0.8230503819322315
2021-11-20,花叶类,82.762,121.02992922203464,-38.26792922203464,-0.3193137600227667
2021-11-21,花叶类,76.338,109.30343050149901,-32.965430501499014,-0.29820184732691146
2021-11-22,花叶类,42.247,67.9454496282818,-25.698449628281807,-0.4144167414371478
2021-11-23,花叶类,55.622,77.54605266640937,-21.924052666409366,-0.27153809630026515
2021-11-24,花叶类,39.991,83.17832275751402,-43.187322757514025,-0.6715772562207523
2021-11-25,花叶类,44.906,77.00556426056775,-32.09956426056775,-0.47855118117561224
2021-11-26,花叶类,39.951,85.02233194848986,-45.07133194848986,-0.6945051625193281
2021-11-27,花叶类,60.563,129.6724194598716,-69.1094194598716,-0.7005721893483052
2021-11-28,花叶类,68.866,126.28132944737554,-57.41532944737554,-0.5455945188990405
2021-11-29,花叶类,51.267,100.90494788095066,-49.637947880950655,-0.6163766082151754
2021-11-30,花叶类,35.867,87.41631839880912,-51.54931839880913,-0.8301092368238394
2021-12-01,花叶类,74.607,107.06545369355266,-32.458453693552656,-0.30045094253242066
2021-12-02,花叶类,58.359,112.18126503423298,-53.82226503423298,-0.5927473272763928
2021-12-03,花叶类,73.847,122.27223376690922,-48.42523376690923,-0.44349951277286426
2021-12-04,花叶类,93.905,153.5080671724051,-59.603067172405105,-0.43071440250101567
2021-12-05,花叶类,115.184,150.14548457615396,-34.961484576153964,-0.2043187864158451
