销售日期,单品编码,品类,正常销售量,正常售价中位数,正常销售额,正常销售成本额,最后销售时间,正常销量加权售价,当日批发价,单品加成率,折扣销售量,是否有折扣,折扣占比
2020-07-05,102900005125808,辣椒类,3.6990000000000003,25.8,95.4342,43.16733,2026-08-27 20:55:47.951,25.8,11.669999999999998,1.2107969151670956,0.0,否,0.0
2020-07-05,102900011000328,辣椒类,15.173,14.0,212.422,120.62535,2026-08-27 21:20:20.686,14.0,7.95,0.7610062893081762,0.465,是,0.0297352602634608
2020-07-05,102900011001219,辣椒类,1.282,16.0,20.512,9.3586,2026-08-27 20:29:43.420,16.0,7.299999999999999,1.1917808219178085,0.0,否,0.0
2020-07-05,102900051004294,辣椒类,8.475,12.0,101.7,53.3925,2026-08-27 21:21:04.592,12.0,6.3,0.9047619047619049,0.0,否,0.0
2020-07-05,102900005116530,食用菌,18.406,19.8,364.4388,220.872,2026-08-27 21:42:49.415,19.8,12.000000000000002,0.6499999999999999,0.0,否,0.0
2020-07-05,102900005116547,食用菌,18.991,7.0,132.937,76.91355,2026-08-27 19:39:06.987,7.000000000000001,4.05,0.7283950617283954,0.0,否,0.0
2020-07-05,102900005116912,食用菌,1.772,14.0,24.808,13.998800000000001,2026-08-27 20:46:41.299,14.0,7.9,0.7721518987341771,0.0,否,0.0
2020-07-05,102900005125815,食用菌,14.044,10.0,140.44,86.51104000000001,2026-08-27 20:30:47.878,10.0,6.16,0.6233766233766234,0.0,否,0.0
2020-07-05,102900011001813,食用菌,20.0,3.5,70.0,32.599999999999994,2026-08-27 21:21:18.951,3.5,1.6299999999999997,1.1472392638036815,0.0,否,0.0
2020-07-06,102900005118824,水生根茎类,2.708,10.0,27.080000000000002,14.758600000000001,2026-08-27 19:16:51.598,10.0,5.45,0.8348623853211008,0.381,是,0.12334088701845256
2020-07-06,102900005115762,花叶类,5.854,6.0,35.124,19.6109,2026-08-27 18:26:46.639,6.0,3.35,0.791044776119403,0.0,否,0.0
2020-07-06,102900005115779,花叶类,36.532,8.0,292.256,236.72736,2026-08-27 21:06:36.630,8.0,6.48,0.23456790123456783,0.0,否,0.0
2020-07-06,102900005115786,花叶类,14.131,6.0,84.786,44.936580000000006,2026-08-27 20:20:25.014,6.0,3.1800000000000006,0.8867924528301883,0.0,否,0.0
2020-07-06,102900005115793,花叶类,6.496,16.0,103.936,59.95808,2026-08-27 19:54:10.107,16.0,9.23,0.733477789815818,0.0,否,0.0
2020-07-06,102900005115823,花叶类,13.458,10.0,134.58,84.1125,2026-08-27 20:08:16.498,10.0,6.25,0.6000000000000001,0.0,否,0.0
2020-07-06,102900005115908,花叶类,10.162,8.0,81.296,46.2371,2026-08-27 19:54:10.165,8.0,4.55,0.7582417582417582,0.0,否,0.0
2020-07-06,102900005115946,花叶类,3.539,7.0,24.773,14.89919,2026-08-27 19:38:38.136,7.0,4.21,0.66270783847981,0.0,否,0.0
2020-07-06,102900005115960,花叶类,14.098,4.0,56.392,31.015600000000003,2026-08-27 21:38:56.189,4.0,2.2,0.8181818181818181,0.0,否,0.0
2020-07-06,102900005115984,花叶类,11.053,6.0,66.318,40.34345,2026-08-27 20:12:07.740,5.999999999999999,3.6499999999999995,0.6438356164383561,0.0,否,0.0
2020-07-06,102900005118831,花叶类,9.0,6.9,62.1,36.54,2026-08-27 20:57:06.121,6.9,4.06,0.6995073891625618,1.0,是,0.1
2020-07-06,102900005119975,花叶类,15.903,6.0,95.418,57.2508,2026-08-27 20:14:53.586,6.0,3.5999999999999996,0.6666666666666667,0.0,否,0.0
2020-07-06,102900011006948,花叶类,5.4190000000000005,16.0,86.70400000000001,49.69223,2026-08-27 19:09:00.677,16.0,9.17,0.7448200654307524,0.263,是,0.046286518831397394
2020-07-06,102900011008522,花叶类,29.163,8.0,233.304,129.48372,2026-08-27 19:54:00.868,8.0,4.44,0.8018018018018016,11.038,是,0.27457028432128555
2020-07-06,102900051010455,花叶类,8.631,9.0,77.679,45.83060999999999,2026-08-27 20:22:47.858,9.0,5.309999999999999,0.6949152542372885,0.0,否,0.0
2020-07-06,102900005116714,花菜类,23.99,14.0,335.86,227.42520000000002,2026-08-27 21:12:15.233,14.000000000000002,9.480000000000002,0.47679324894514763,0.444,是,0.018171400507489565
2020-07-06,102900011009970,花菜类,18.287,9.0,164.583,102.40719999999999,2026-08-27 20:48:12.186,9.0,5.6,0.6071428571428572,0.0,否,0.0
2020-07-06,102900005116257,茄类,8.96,8.0,71.68,40.2304,2026-08-27 21:00:50.827,8.0,4.49,0.7817371937639197,0.0,否,0.0
2020-07-06,102900005116509,茄类,16.434,4.0,65.736,33.689699999999995,2026-08-27 21:22:31.248,4.0,2.0499999999999994,0.9512195121951226,0.0,否,0.0
2020-07-06,102900011009444,茄类,5.333,12.0,63.995999999999995,28.104909999999997,2026-08-27 20:47:59.686,11.999999999999998,5.27,1.2770398481973433,0.0,否,0.0
2020-07-06,102900005116226,辣椒类,3.896,8.0,31.168,17.18136,2026-08-27 20:44:24.195,8.0,4.41,0.8140589569160996,0.0,否,0.0
2020-07-06,102900005116233,辣椒类,4.308,10.0,43.08,23.30628,2026-08-27 20:30:05.801,10.0,5.41,0.8484288354898335,0.0,否,0.0
2020-07-06,102900005116943,辣椒类,2.0140000000000002,16.0,32.224000000000004,11.721480000000001,2026-08-27 21:51:48.017,16.0,5.82,1.7491408934707904,0.0,否,0.0
2020-07-06,102900005117056,辣椒类,26.296,7.6,199.84959999999998,130.95408,2026-08-27 21:08:55.902,7.6,4.98,0.5261044176706826,0.0,否,0.0
2020-07-06,102900005117209,辣椒类,1.2730000000000001,14.0,17.822,10.744119999999999,2026-08-27 20:22:28.769,13.999999999999998,8.439999999999998,0.6587677725118486,0.0,否,0.0
2020-07-06,102900005123880,辣椒类,1.127,12.0,13.524,8.31726,2026-08-27 20:07:50.057,12.0,7.379999999999999,0.6260162601626018,0.0,否,0.0
2020-07-06,102900005125808,辣椒类,3.064,25.8,79.05120000000001,35.78752,2026-08-27 21:40:58.733,25.8,11.68,1.2089041095890414,0.0,否,0.0
2020-07-06,102900011000328,辣椒类,10.36,14.0,145.04,84.5376,2026-08-27 21:30:07.550,14.0,8.16,0.7156862745098038,0.0,否,0.0
2020-07-06,102900011001219,辣椒类,1.234,18.0,22.212,9.933700000000002,2026-08-27 18:32:33.361,18.0,8.05,1.2360248447204967,0.0,否,0.0
2020-07-06,102900051004294,辣椒类,5.11,12.0,61.32,32.8062,2026-08-27 20:35:50.940,12.0,6.419999999999999,0.8691588785046731,0.0,否,0.0
2020-07-06,102900005116530,食用菌,13.35,19.8,264.33000000000004,160.20000000000002,2026-08-27 21:27:27.508,19.800000000000004,12.000000000000002,0.6500000000000001,0.0,否,0.0
2020-07-06,102900005116547,食用菌,11.911,7.0,83.377,48.35865999999999,2026-08-27 20:24:17.889,7.0,4.06,0.7241379310344829,0.0,否,0.0
2020-07-06,102900005116912,食用菌,1.103,14.0,15.442000000000002,8.70267,2026-08-27 15:08:31.143,14.000000000000002,7.89,0.7743979721166037,0.0,否,0.0
2020-07-06,102900005119944,食用菌,1.202,17.0,20.434,12.12818,2026-08-27 19:21:24.686,17.0,10.09,0.6848364717542121,0.0,否,0.0
2020-07-06,102900005125815,食用菌,9.012,10.0,90.12,55.33368,2026-08-27 20:33:15.702,10.0,6.14,0.6286644951140066,0.0,否,0.0
2020-07-06,102900011001813,食用菌,3.0,3.5,10.5,4.92,2026-08-27 18:44:29.262,3.5,1.64,1.1341463414634148,1.0,是,0.25
2020-07-07,102900005118824,水生根茎类,3.117,10.0,31.17,17.01882,2026-08-27 19:30:27.392,10.0,5.460000000000001,0.8315018315018312,0.0,否,0.0
2020-07-07,102900005115762,花叶类,8.062,6.0,48.372,26.28212,2026-08-27 18:54:51.166,6.0,3.2600000000000002,0.8404907975460121,0.0,否,0.0
2020-07-07,102900005115779,花叶类,30.058,10.0,300.58,208.00136,2026-08-27 21:23:22.860,10.0,6.92,0.4450867052023122,0.0,否,0.0
2020-07-07,102900005115786,花叶类,11.756,6.0,70.536,37.384080000000004,2026-08-27 20:02:07.889,6.0,3.18,0.8867924528301885,0.0,否,0.0
2020-07-07,102900005115793,花叶类,6.929,16.0,110.864,68.5971,2026-08-27 19:17:10.559,16.0,9.899999999999999,0.6161616161616164,0.0,否,0.0
2020-07-07,102900005115823,花叶类,9.861,10.0,98.61,61.63125,2026-08-27 20:06:56.826,10.0,6.25,0.6000000000000001,0.0,否,0.0
2020-07-07,102900005115908,花叶类,11.478,8.0,91.824,53.3727,2026-08-27 19:52:59.842,8.0,4.65,0.7204301075268815,0.0,否,0.0
2020-07-07,102900005115946,花叶类,5.059,7.0,35.413,21.29839,2026-08-27 19:46:29.217,6.999999999999999,4.21,0.6627078384798097,0.0,否,0.0
2020-07-07,102900005115960,花叶类,14.074,4.0,56.296,30.9628,2026-08-27 21:38:21.312,4.0,2.2,0.8181818181818181,0.754,是,0.05084974372808201
2020-07-07,102900005115984,花叶类,28.214,6.0,169.284,105.23822,2026-08-27 20:15:37.748,6.0,3.73,0.6085790884718498,0.0,否,0.0
2020-07-07,102900005118831,花叶类,8.0,6.9,55.2,32.56,2026-08-27 18:40:36.836,6.9,4.07,0.6953316953316953,5.0,是,0.38461538461538464
2020-07-07,102900005119975,花叶类,4.698,6.0,28.188000000000002,16.9128,2026-08-27 17:45:14.842,6.0,3.5999999999999996,0.6666666666666667,9.423,是,0.6673040152963671
2020-07-07,102900011006689,花叶类,1.266,11.0,13.926,5.46912,2026-08-27 13:01:11.106,11.0,4.32,1.5462962962962963,0.0,否,0.0
2020-07-07,102900011006948,花叶类,3.416,16.0,54.656,32.17872,2026-08-27 17:19:16.905,16.0,9.42,0.6985138004246285,0.0,否,0.0
2020-07-07,102900011008522,花叶类,8.107,8.0,64.856,35.99508,2026-08-27 18:44:38.946,8.0,4.44,0.8018018018018016,0.0,否,0.0
2020-07-07,102900051010455,花叶类,8.897,9.0,80.07300000000001,47.243069999999996,2026-08-27 19:00:03.865,9.0,5.31,0.6949152542372883,0.0,否,0.0
2020-07-07,102900005116714,花菜类,23.05,14.0,322.7,211.138,2026-08-27 20:28:51.519,13.999999999999998,9.16,0.5283842794759823,0.0,否,0.0
2020-07-07,102900011009970,花菜类,22.699,9.0,204.291,123.48256,2026-08-27 20:28:21.155,9.0,5.4399999999999995,0.6544117647058825,0.0,否,0.0
2020-07-07,102900005116257,茄类,14.6,8.0,116.8,69.35,2026-08-27 21:18:52.084,8.0,4.75,0.6842105263157894,0.0,否,0.0
2020-07-07,102900005116509,茄类,17.512,4.0,70.048,35.8996,2026-08-27 21:29:07.998,4.0,2.05,0.9512195121951221,0.0,否,0.0
2020-07-07,102900005116226,辣椒类,3.784,8.0,30.272,17.406399999999998,2026-08-27 18:52:30.947,8.0,4.6,0.7391304347826089,0.0,否,0.0
2020-07-07,102900005116233,辣椒类,4.158,10.0,41.58,22.78584,2026-08-27 21:42:17.659,9.999999999999998,5.4799999999999995,0.824817518248175,0.0,否,0.0
2020-07-07,102900005116943,辣椒类,2.3529999999999998,16.0,37.647999999999996,13.6474,2026-08-27 21:20:31.139,16.0,5.800000000000001,1.7586206896551722,0.0,否,0.0
2020-07-07,102900005117056,辣椒类,8.51,8.0,68.08,40.4225,2026-08-27 19:30:14.606,8.0,4.75,0.6842105263157894,0.0,否,0.0
2020-07-07,102900005117209,辣椒类,1.323,14.0,18.522000000000002,11.192580000000001,2026-08-27 21:08:49.639,14.000000000000002,8.46,0.6548463356973995,0.0,否,0.0
2020-07-07,102900005123880,辣椒类,1.787,12.0,21.444,11.061530000000001,2026-08-27 18:44:49.624,12.0,6.190000000000001,0.9386106623586425,0.0,否,0.0
2020-07-07,102900005125808,辣椒类,2.738,25.8,70.6404,32.00722,2026-08-27 21:37:01.616,25.8,11.69,1.2070145423438836,0.0,否,0.0
2020-07-07,102900011000328,辣椒类,11.96,14.0,167.44,96.63680000000001,2026-08-27 21:36:05.514,13.999999999999998,8.08,0.7326732673267324,0.0,否,0.0
2020-07-07,102900011001219,辣椒类,1.374,18.0,24.732,14.50944,2026-08-27 19:47:08.061,17.999999999999996,10.559999999999999,0.7045454545454544,0.0,否,0.0
2020-07-07,102900051004294,辣椒类,4.226,12.0,50.712,27.891599999999997,2026-08-27 21:09:28.405,12.0,6.6,0.8181818181818183,0.0,否,0.0
2020-07-07,102900005116530,食用菌,14.533,19.8,287.7534,174.396,2026-08-27 21:40:55.038,19.8,12.0,0.6500000000000001,0.0,否,0.0
2020-07-07,102900005116547,食用菌,16.797,7.6,127.6572,68.02785,2026-08-27 20:05:55.992,7.6,4.05,0.8765432098765431,0.0,否,0.0
2020-07-07,102900005116837,食用菌,0.424,13.0,5.512,3.392,2026-08-27 15:13:01.686,13.0,8.0,0.625,0.0,否,0.0
2020-07-07,102900005116912,食用菌,1.137,14.0,15.918000000000001,8.95956,2026-08-27 17:45:02.264,14.0,7.88,0.7766497461928934,0.0,否,0.0
2020-07-07,102900005119944,食用菌,2.2159999999999997,17.0,37.672,22.2708,2026-08-27 10:16:54.335,17.0,10.050000000000002,0.6915422885572136,0.0,否,0.0
2020-07-07,102900005125815,食用菌,13.012,10.0,130.12,79.76356,2026-08-27 21:07:31.826,10.0,6.13,0.6313213703099512,0.441,是,0.03278079238831487
2020-07-07,102900011001813,食用菌,3.0,3.5,10.5,4.92,2026-08-27 20:39:10.998,3.5,1.64,1.1341463414634148,1.0,是,0.25
2020-07-08,102900005116899,水生根茎类,8.239,16.0,131.824,74.151,2026-08-27 20:04:10.826,16.0,8.999999999999998,0.7777777777777781,0.0,否,0.0
2020-07-08,102900005118824,水生根茎类,2.366,10.0,23.66,12.94202,2026-08-27 18:26:19.879,10.0,5.47,0.8281535648994516,0.0,否,0.0
2020-07-08,102900005115762,花叶类,9.079,6.0,54.474000000000004,29.415960000000002,2026-08-27 18:34:07.155,6.0,3.2399999999999998,0.8518518518518521,0.0,否,0.0
2020-07-08,102900005115779,花叶类,21.339,10.0,213.39,147.66588,2026-08-27 20:52:25.670,10.0,6.92,0.4450867052023122,0.0,否,0.0
2020-07-08,102900005115786,花叶类,7.9270000000000005,6.0,47.562,23.93954,2026-08-27 20:12:04.015,5.999999999999999,3.02,0.9867549668874169,0.0,否,0.0
2020-07-08,102900005115793,花叶类,5.33,16.0,85.28,55.5386,2026-08-27 19:52:41.436,16.0,10.42,0.5355086372360844,0.0,否,0.0
2020-07-08,102900005115816,花叶类,4.875,8.0,39.0,22.37625,2026-08-27 20:05:45.427,8.0,4.59,0.7429193899782136,0.0,否,0.0
2020-07-08,102900005115823,花叶类,12.568999999999999,10.0,125.69,78.55624999999999,2026-08-27 19:53:06.886,10.0,6.25,0.6000000000000001,0.0,否,0.0
2020-07-08,102900005115908,花叶类,8.835,8.0,70.68,42.231300000000005,2026-08-27 20:09:19.118,8.0,4.78,0.6736401673640167,0.0,否,0.0
2020-07-08,102900005115946,花叶类,4.429,7.0,31.003,18.64609,2026-08-27 20:19:14.218,7.0,4.21,0.66270783847981,0.0,否,0.0
2020-07-08,102900005115960,花叶类,6.8100000000000005,4.0,27.240000000000002,14.982000000000001,2026-08-27 21:03:22.980,4.0,2.2,0.8181818181818181,0.0,否,0.0
2020-07-08,102900005115984,花叶类,9.732,6.0,58.392,36.495000000000005,2026-08-27 21:54:37.795,6.000000000000001,3.750000000000001,0.5999999999999999,0.0,否,0.0
2020-07-08,102900005116790,花叶类,6.102,8.0,48.816,26.787779999999998,2026-08-27 20:34:34.436,8.0,4.39,0.8223234624145788,0.0,否,0.0
2020-07-08,102900005118831,花叶类,6.0,6.9,41.400000000000006,24.660000000000004,2026-08-27 20:12:42.045,6.900000000000001,4.11,0.6788321167883213,6.0,是,0.5
2020-07-08,102900005119975,花叶类,9.769,6.0,58.614000000000004,35.1684,2026-08-27 13:24:21.701,6.0,3.5999999999999996,0.6666666666666667,9.216,是,0.4854358704240189
2020-07-08,102900011006948,花叶类,1.146,18.0,20.628,11.242260000000002,2026-08-27 19:15:04.122,18.0,9.810000000000002,0.8348623853211006,0.0,否,0.0
2020-07-08,102900011008522,花叶类,15.712,8.0,125.696,69.76128,2026-08-27 19:49:17.045,8.0,4.44,0.8018018018018016,0.0,否,0.0
2020-07-08,102900051010455,花叶类,13.7,9.0,123.3,72.747,2026-08-27 20:11:24.323,9.0,5.3100000000000005,0.6949152542372881,0.0,否,0.0
2020-07-08,102900005116714,花菜类,24.641000000000002,14.0,344.974,223.98669,2026-08-27 20:53:36.797,13.999999999999998,9.09,0.5401540154015401,0.0,否,0.0
2020-07-08,102900011009970,花菜类,20.792,9.0,187.128,109.57383999999999,2026-08-27 21:05:15.983,8.999999999999998,5.269999999999999,0.7077798861480076,0.0,否,0.0
2020-07-08,102900005116257,茄类,18.012,8.0,144.096,94.20276000000001,2026-08-27 21:38:48.845,8.0,5.23,0.5296367112810707,0.576,是,0.03098773402194964
2020-07-08,102900005116509,茄类,21.082,4.0,84.328,43.00728,2026-08-27 21:33:55.061,4.0,2.04,0.9607843137254901,0.0,否,0.0
2020-07-08,102900005116226,辣椒类,5.554,8.0,44.432,26.492579999999997,2026-08-27 20:34:31.061,8.0,4.77,0.6771488469601679,0.0,否,0.0
2020-07-08,102900005116233,辣椒类,4.67,10.0,46.7,26.2454,2026-08-27 20:15:39.730,10.0,5.62,0.7793594306049823,0.0,否,0.0
2020-07-08,102900005116943,辣椒类,2.697,16.0,43.152,16.721400000000003,2026-08-27 21:28:24.434,16.0,6.200000000000001,1.580645161290322,0.0,否,0.0
2020-07-08,102900005117056,辣椒类,22.055,8.0,176.44,104.76125,2026-08-27 21:32:29.483,8.0,4.75,0.6842105263157894,0.0,否,0.0
2020-07-08,102900005117209,辣椒类,1.08,14.0,15.12,9.093599999999999,2026-08-27 20:48:32.247,13.999999999999998,8.419999999999998,0.6627078384798102,0.0,否,0.0
2020-07-08,102900005123880,辣椒类,0.985,12.0,11.82,4.2749,2026-08-27 20:11:15.733,12.0,4.34,1.7649769585253456,0.0,否,0.0
2020-07-08,102900005125808,辣椒类,3.165,25.8,81.65700000000001,36.5241,2026-08-27 21:41:12.565,25.800000000000004,11.54,1.235701906412479,0.0,否,0.0
2020-07-08,102900011000328,辣椒类,17.396,14.0,243.544,131.3398,2026-08-27 20:12:42.288,14.0,7.55,0.8543046357615895,2.6470000000000002,是,0.132066057975353
2020-07-08,102900011001219,辣椒类,1.859,18.0,33.462,22.71698,2026-08-27 20:48:32.319,18.000000000000004,12.22,0.47299509001636686,0.0,否,0.0
2020-07-08,102900051004294,辣椒类,3.7720000000000002,12.0,45.263999999999996,27.04524,2026-08-27 21:32:00.483,11.999999999999998,7.169999999999999,0.6736401673640167,0.0,否,0.0
2020-07-08,102900005116530,食用菌,14.827,19.8,293.57460000000003,177.924,2026-08-27 21:41:32.446,19.8,12.0,0.6500000000000001,0.0,否,0.0
2020-07-08,102900005116547,食用菌,14.446,7.6,109.7896,58.506299999999996,2026-08-27 20:27:44.701,7.6,4.05,0.8765432098765431,0.0,否,0.0
2020-07-08,102900005116912,食用菌,0.908,14.0,12.712,7.1459600000000005,2026-08-27 20:55:46.389,14.0,7.87,0.7789072426937738,0.0,否,0.0
2020-07-08,102900005119944,食用菌,1.639,17.0,27.863,16.45556,2026-08-27 20:50:02.459,17.0,10.04,0.6932270916334662,0.0,否,0.0
2020-07-08,102900005125815,食用菌,12.148,10.0,121.48,74.46724,2026-08-27 20:58:06.656,10.0,6.130000000000001,0.631321370309951,0.0,否,0.0
2020-07-09,102900005118824,水生根茎类,2.106,10.0,21.060000000000002,11.51982,2026-08-27 18:17:59.763,10.000000000000002,5.47,0.828153564899452,0.0,否,0.0
2020-07-09,102900005115762,花叶类,9.78,5.0,48.9,30.122400000000003,2026-08-27 16:11:34.498,5.0,3.0800000000000005,0.6233766233766231,0.0,否,0.0
2020-07-09,102900005115779,花叶类,33.109,10.0,331.09,233.74954,2026-08-27 21:05:18.056,9.999999999999998,7.06,0.41643059490084977,0.0,否,0.0
2020-07-09,102900005115786,花叶类,17.546,6.0,105.276,49.830639999999995,2026-08-27 20:01:59.632,6.0,2.84,1.1126760563380285,0.0,否,0.0
2020-07-09,102900005115793,花叶类,3.761,16.0,60.176,39.18962,2026-08-27 20:41:46.514,16.0,10.42,0.5355086372360844,0.0,否,0.0
2020-07-09,102900005115823,花叶类,10.182,10.0,101.82,63.6375,2026-08-27 19:21:23.503,9.999999999999998,6.25,0.5999999999999996,0.0,否,0.0
2020-07-09,102900005115908,花叶类,8.397,8.0,67.176,40.053689999999996,2026-08-27 19:15:24.452,8.0,4.77,0.6771488469601679,0.288,是,0.03316062176165803
2020-07-09,102900005115946,花叶类,4.013,7.0,28.091,16.93486,2026-08-27 20:09:33.967,7.0,4.220000000000001,0.6587677725118481,0.0,否,0.0
2020-07-09,102900005115960,花叶类,23.142,4.0,92.568,49.7553,2026-08-27 20:59:10.920,4.0,2.15,0.8604651162790697,0.0,否,0.0
2020-07-09,102900005115984,花叶类,14.213000000000001,6.0,85.278,53.29875,2026-08-27 20:24:47.545,6.0,3.7499999999999996,0.6000000000000001,0.0,否,0.0
2020-07-09,102900005116790,花叶类,11.616999999999999,8.0,92.93599999999999,51.81182,2026-08-27 21:39:20.389,8.0,4.46,0.7937219730941705,0.0,否,0.0
2020-07-09,102900005118831,花叶类,9.0,6.9,62.1,36.81,2026-08-27 20:38:15.665,6.9,4.09,0.6870415647921762,0.0,否,0.0
2020-07-09,102900005119975,花叶类,19.198,6.0,115.188,69.11280000000001,2026-08-27 20:15:45.409,6.0,3.6,0.6666666666666665,0.0,否,0.0
2020-07-09,102900011006948,花叶类,1.123,18.0,20.214000000000002,11.005400000000002,2026-08-27 18:45:33.970,18.000000000000004,9.8,0.8367346938775513,0.0,否,0.0
2020-07-09,102900011008522,花叶类,13.772,8.0,110.176,61.14768000000001,2026-08-27 20:02:13.797,8.0,4.44,0.8018018018018016,0.0,否,0.0
2020-07-09,102900051010455,花叶类,8.298,9.0,74.682,44.06238,2026-08-27 20:16:51.014,9.0,5.31,0.6949152542372883,0.0,否,0.0
2020-07-09,102900005116714,花菜类,25.205000000000002,14.0,352.87,227.60115,2026-08-27 20:37:39.717,14.0,9.03,0.5503875968992249,0.0,否,0.0
2020-07-09,102900011009970,花菜类,15.926,9.0,143.334,82.97446,2026-08-27 20:46:51.061,9.0,5.21,0.727447216890595,0.0,否,0.0
2020-07-09,102900005116257,茄类,9.949,8.0,79.592,52.7297,2026-08-27 21:41:14.373,8.0,5.3,0.509433962264151,0.0,否,0.0
2020-07-09,102900005116509,茄类,8.217,4.0,32.868,16.76268,2026-08-27 21:04:32.419,4.0,2.04,0.9607843137254901,0.0,否,0.0
2020-07-09,102900011009444,茄类,7.755,12.0,93.06,31.56285,2026-08-27 20:26:35.188,12.0,4.07,1.9484029484029484,0.0,否,0.0
2020-07-09,102900005116226,辣椒类,3.058,8.0,24.464,14.708979999999999,2026-08-27 15:46:34.927,8.0,4.81,0.6632016632016633,0.0,否,0.0
2020-07-09,102900005116233,辣椒类,3.924,10.0,39.24,21.66048,2026-08-27 20:53:09.846,10.0,5.5200000000000005,0.8115942028985506,0.0,否,0.0
2020-07-09,102900005116943,辣椒类,1.888,16.0,30.208,11.818879999999998,2026-08-27 21:44:44.139,16.0,6.26,1.5559105431309903,0.0,否,0.0
2020-07-09,102900005117056,辣椒类,31.46,8.0,251.68,149.435,2026-08-27 21:44:59.155,8.0,4.75,0.6842105263157894,0.0,否,0.0
2020-07-09,102900005117209,辣椒类,0.379,14.0,5.306,3.00168,2026-08-27 17:43:53.248,14.0,7.92,0.7676767676767677,0.0,否,0.0
2020-07-09,102900005123880,辣椒类,1.252,12.0,15.024000000000001,5.43368,2026-08-27 11:12:41.873,12.0,4.34,1.7649769585253456,0.0,否,0.0
