销售日期,品类,固定篮子覆盖率,权重收缩系数,权重历史样本数,权重窗口天数
2021-08-02,水生根茎类,0.7389714207079725,0.1836734693877551,9,180
2021-08-03,水生根茎类,0.7527020685215492,0.1836734693877551,9,180
2021-08-04,水生根茎类,0.7396064700701174,0.1836734693877551,9,180
2021-08-05,水生根茎类,0.7399113282469184,0.1836734693877551,9,180
2021-08-06,水生根茎类,0.7537987873252903,0.1836734693877551,9,180
2021-08-07,水生根茎类,0.7560634892885622,0.1836734693877551,9,180
2021-08-08,水生根茎类,0.7577071905232333,0.1836734693877551,9,180
2021-08-09,水生根茎类,0.7473702437074159,0.1836734693877551,9,180
2021-08-10,水生根茎类,0.7666626046868757,0.1836734693877551,9,180
2021-08-11,水生根茎类,0.7521155642376028,0.1836734693877551,9,180
2021-08-12,水生根茎类,0.7527195297564714,0.1836734693877551,9,180
2021-08-13,水生根茎类,0.6925460111654839,0.1836734693877551,9,180
2021-08-14,水生根茎类,0.6926316378942,0.1836734693877551,9,180
2021-08-15,水生根茎类,0.7549133537841056,0.1836734693877551,9,180
2021-08-16,水生根茎类,0.7543053849126518,0.1836734693877551,9,180
2021-08-17,水生根茎类,0.7538963879418836,0.1836734693877551,9,180
2021-08-18,水生根茎类,0.7534127967449011,0.1836734693877551,9,180
2021-08-19,水生根茎类,0.7536131701599277,0.1836734693877551,9,180
2021-08-20,水生根茎类,0.7539177544625982,0.1836734693877551,9,180
2021-08-21,水生根茎类,0.7542119934879657,0.1836734693877551,9,180
2021-08-22,水生根茎类,0.7545048831973558,0.1836734693877551,9,180
2021-08-23,水生根茎类,0.7569466817938021,0.1836734693877551,9,180
2021-08-24,水生根茎类,0.75837214406976,0.1836734693877551,9,180
2021-08-25,水生根茎类,0.7603765582723521,0.1836734693877551,9,180
2021-08-26,水生根茎类,0.7627873366452013,0.1836734693877551,9,180
2021-08-27,水生根茎类,0.7648456727647334,0.1836734693877551,9,180
2021-08-28,水生根茎类,0.7662817850072781,0.16666666666666666,8,180
2021-08-29,水生根茎类,0.7675564472724073,0.16666666666666666,8,180
2021-08-30,水生根茎类,0.7698699872987401,0.16666666666666666,8,180
2021-08-31,水生根茎类,0.7714068298138816,0.16666666666666666,8,180
2021-09-01,水生根茎类,0.7724586642212996,0.16666666666666666,8,180
2021-09-02,水生根茎类,0.7742130776605318,0.16666666666666666,8,180
2021-09-03,水生根茎类,0.7766414166988341,0.16666666666666666,8,180
2021-09-04,水生根茎类,0.7781600647646038,0.16666666666666666,8,180
2021-09-05,水生根茎类,0.77964098096533,0.16666666666666666,8,180
2021-09-06,水生根茎类,0.7811735414575204,0.16666666666666666,8,180
2021-09-07,水生根茎类,0.7817349360121438,0.16666666666666666,8,180
2021-09-08,水生根茎类,0.7825160683121445,0.16666666666666666,8,180
2021-09-09,水生根茎类,0.9095196180940277,0.16666666666666666,8,180
2021-09-10,水生根茎类,0.9097295892585063,0.16666666666666666,8,180
2021-09-11,水生根茎类,0.9100371068235339,0.16666666666666666,8,180
2021-09-12,水生根茎类,0.9105825875036084,0.16666666666666666,8,180
2021-09-13,水生根茎类,0.784601589090814,0.16666666666666666,8,180
2021-09-14,水生根茎类,0.911244104517126,0.16666666666666666,8,180
2021-09-15,水生根茎类,0.9115482187521459,0.16666666666666666,8,180
2021-09-16,水生根茎类,0.911719414711821,0.16666666666666666,8,180
2021-09-17,水生根茎类,0.9119149760342792,0.16666666666666666,8,180
2021-09-18,水生根茎类,0.9120630455994442,0.16666666666666666,8,180
2021-09-19,水生根茎类,0.9123369380582366,0.16666666666666666,8,180
2021-09-20,水生根茎类,0.9131038161555366,0.16666666666666666,8,180
2021-09-21,水生根茎类,0.9138600102911044,0.16666666666666666,8,180
2021-09-22,水生根茎类,0.9145881189376592,0.16666666666666666,8,180
2021-09-23,水生根茎类,0.9147271218433546,0.16666666666666666,8,180
2021-09-24,水生根茎类,0.9147683319233044,0.16666666666666666,8,180
2021-09-25,水生根茎类,0.7844350059784552,0.16666666666666666,8,180
2021-09-26,水生根茎类,0.7854986767291222,0.16666666666666666,8,180
2021-09-27,水生根茎类,0.7866634348635337,0.16666666666666666,8,180
2021-09-28,水生根茎类,0.7879350186432023,0.16666666666666666,8,180
2021-09-29,水生根茎类,0.9162499438933821,0.16666666666666666,8,180
2021-09-30,水生根茎类,0.7884809404638571,0.14893617021276595,7,180
2021-10-01,水生根茎类,0.9160987370470235,0.14893617021276595,7,180
2021-10-02,水生根茎类,0.7908173843695682,0.14893617021276595,7,180
2021-10-03,水生根茎类,0.7918515066136471,0.14893617021276595,7,180
2021-10-04,水生根茎类,0.9173260601160295,0.14893617021276595,7,180
2021-10-05,水生根茎类,0.7933080161312843,0.14893617021276595,7,180
2021-10-06,水生根茎类,0.7942101682973051,0.14893617021276595,7,180
2021-10-07,水生根茎类,0.7953348828253829,0.14893617021276595,7,180
2021-10-08,水生根茎类,0.9185758102401652,0.14893617021276595,7,180
2021-10-09,水生根茎类,0.9188792767724681,0.14893617021276595,7,180
2021-10-10,水生根茎类,0.7964164073140225,0.14893617021276595,7,180
2021-10-11,水生根茎类,0.7973793468976165,0.14893617021276595,7,180
2021-10-12,水生根茎类,0.7976585289385935,0.14893617021276595,7,180
2021-10-13,水生根茎类,0.7391686398426865,0.14893617021276595,7,180
2021-10-14,水生根茎类,0.7980585880135723,0.14893617021276595,7,180
2021-10-15,水生根茎类,0.9194872972801242,0.14893617021276595,7,180
2021-10-16,水生根茎类,0.919568358995107,0.14893617021276595,7,180
2021-10-17,水生根茎类,0.9196045340918102,0.14893617021276595,7,180
2021-10-18,水生根茎类,0.7990624793994859,0.14893617021276595,7,180
2021-10-19,水生根茎类,0.9196889367979703,0.14893617021276595,7,180
2021-10-20,水生根茎类,0.7990962472086303,0.14893617021276595,7,180
2021-10-21,水生根茎类,0.740165477139433,0.14893617021276595,7,180
2021-10-22,水生根茎类,0.799277352313398,0.14893617021276595,7,180
2021-10-23,水生根茎类,0.9197759298358696,0.14893617021276595,7,180
2021-10-24,水生根茎类,0.7992606855316394,0.14893617021276595,7,180
2021-10-25,水生根茎类,0.7993023865691107,0.14893617021276595,7,180
2021-10-26,水生根茎类,0.79936139849237,0.14893617021276595,7,180
2021-10-27,水生根茎类,0.7401870463597858,0.14893617021276595,7,180
2021-10-28,水生根茎类,0.7401963289979213,0.14893617021276595,7,180
2021-10-29,水生根茎类,0.7401968297441107,0.14893617021276595,7,180
2021-10-30,水生根茎类,0.8607199677594792,0.14893617021276595,7,180
2021-10-31,水生根茎类,0.7399777252394695,0.14893617021276595,7,180
2021-11-01,水生根茎类,0.7401232670356193,0.14893617021276595,7,180
2021-11-02,水生根茎类,0.7402424104094197,0.14893617021276595,7,180
2021-11-03,水生根茎类,0.7402982746708107,0.14893617021276595,7,180
2021-11-04,水生根茎类,0.861063351290726,0.14893617021276595,7,180
2021-11-05,水生根茎类,0.7403417242609509,0.14893617021276595,7,180
2021-11-06,水生根茎类,0.7993830607088753,0.14893617021276595,7,180
2021-11-07,水生根茎类,0.7995663021461127,0.14893617021276595,7,180
2021-11-08,水生根茎类,0.9205148237881432,0.14893617021276595,7,180
2021-11-09,水生根茎类,0.7996657848165402,0.14893617021276595,7,180
2021-11-10,水生根茎类,0.7998238178825814,0.14893617021276595,7,180
2021-11-11,水生根茎类,0.920767345008912,0.14893617021276595,7,180
2021-11-12,水生根茎类,0.8003300400977653,0.14893617021276595,7,180
2021-11-13,水生根茎类,0.9213070580228994,0.14893617021276595,7,180
2021-11-14,水生根茎类,0.921661752984824,0.14893617021276595,7,180
2021-11-15,水生根茎类,0.7444114611768923,0.13043478260869565,6,180
2021-11-16,水生根茎类,0.7451548436440844,0.13043478260869565,6,180
2021-11-17,水生根茎类,0.8663270905230729,0.13043478260869565,6,180
2021-11-18,水生根茎类,0.7463958252874656,0.13043478260869565,6,180
2021-11-19,水生根茎类,0.746842743377084,0.13043478260869565,6,180
2021-11-20,水生根茎类,0.7980639059555915,0.13043478260869565,6,180
2021-11-21,水生根茎类,0.799173799790174,0.14893617021276595,7,180
2021-11-22,水生根茎类,0.7993305581918025,0.14893617021276595,7,180
2021-11-23,水生根茎类,0.7994634616628944,0.14893617021276595,7,180
2021-11-24,水生根茎类,0.8000438008209313,0.14893617021276595,7,180
2021-11-25,水生根茎类,0.8004230869421685,0.16666666666666666,8,180
2021-11-26,水生根茎类,0.800642066865376,0.16666666666666666,8,180
2021-11-27,水生根茎类,0.8008124396099507,0.16666666666666666,8,180
2021-11-28,水生根茎类,0.8010485879943271,0.16666666666666666,8,180
2021-11-29,水生根茎类,0.7998825344462154,0.16666666666666666,8,180
2021-11-30,水生根茎类,0.8001894145890789,0.16666666666666666,8,180
2021-12-01,水生根茎类,0.8018824080997535,0.16666666666666666,8,180
2021-12-02,水生根茎类,0.8025565827313241,0.16666666666666666,8,180
2021-12-03,水生根茎类,0.8032411461075141,0.16666666666666666,8,180
2021-12-04,水生根茎类,0.8018801416842245,0.16666666666666666,8,180
2021-12-05,水生根茎类,0.8031671773084377,0.16666666666666666,8,180
2021-12-06,水生根茎类,0.80423930429182,0.16666666666666666,8,180
2021-12-07,水生根茎类,0.8045814686914251,0.16666666666666666,8,180
2021-12-08,水生根茎类,0.8053876446697018,0.16666666666666666,8,180
2021-12-09,水生根茎类,0.8059628669991897,0.16666666666666666,8,180
2021-12-10,水生根茎类,0.8065643123686848,0.16666666666666666,8,180
2021-12-11,水生根茎类,0.8073291450598831,0.16666666666666666,8,180
2021-12-12,水生根茎类,0.75592241502209,0.16666666666666666,8,180
2021-12-13,水生根茎类,0.8100781672656583,0.16666666666666666,8,180
2021-12-14,水生根茎类,0.7577913226021084,0.16666666666666666,8,180
2021-12-15,水生根茎类,0.0526721621272,0.16666666666666666,8,180
2021-12-16,水生根茎类,0.8113856191721853,0.16666666666666666,8,180
2021-12-17,水生根茎类,0.8122210898054906,0.16666666666666666,8,180
2021-12-18,水生根茎类,0.8130430332628531,0.16666666666666666,8,180
2021-12-19,水生根茎类,0.8141458274790709,0.1836734693877551,9,180
2021-12-20,水生根茎类,0.8153491496481591,0.1836734693877551,9,180
2021-12-21,水生根茎类,0.8162363690208806,0.1836734693877551,9,180
2021-12-22,水生根茎类,0.8170914596073579,0.1836734693877551,9,180
2021-12-23,水生根茎类,0.8178519307254023,0.1836734693877551,9,180
2021-12-24,水生根茎类,0.7639291864826184,0.1836734693877551,9,180
2021-12-25,水生根茎类,0.8195404063537391,0.1836734693877551,9,180
2021-12-26,水生根茎类,0.8207166496662875,0.1836734693877551,9,180
2021-12-27,水生根茎类,0.8223224214212763,0.1836734693877551,9,180
2021-12-28,水生根茎类,0.8230864327524364,0.1836734693877551,9,180
2021-12-29,水生根茎类,0.8237341108023786,0.1836734693877551,9,180
2021-12-30,水生根茎类,0.8244498683450274,0.1836734693877551,9,180
2021-12-31,水生根茎类,0.8256455076349332,0.1836734693877551,9,180
2022-01-01,水生根茎类,0.8270058195690578,0.1836734693877551,9,180
2022-01-02,水生根茎类,0.8284472422508198,0.1836734693877551,9,180
2022-01-03,水生根茎类,0.8289956777822332,0.1836734693877551,9,180
2022-01-04,水生根茎类,0.8298587592238,0.1836734693877551,9,180
2022-01-05,水生根茎类,0.830699247782831,0.1836734693877551,9,180
2022-01-06,水生根茎类,0.8311571868039629,0.1836734693877551,9,180
2022-01-07,水生根茎类,0.8317411868615229,0.1836734693877551,9,180
2022-01-08,水生根茎类,0.8324864272325283,0.1836734693877551,9,180
2022-01-09,水生根茎类,0.9357398532102706,0.1836734693877551,9,180
2022-01-10,水生根茎类,0.9370347040403666,0.1836734693877551,9,180
2022-01-11,水生根茎类,0.9376149392191189,0.1836734693877551,9,180
2022-01-12,水生根茎类,0.9363171194285367,0.1836734693877551,9,180
2022-01-13,水生根茎类,0.8328467723688388,0.1836734693877551,9,180
2022-01-14,水生根茎类,0.9375725510562248,0.1836734693877551,9,180
2022-01-15,水生根茎类,0.9378539435722968,0.16666666666666666,8,180
2022-01-16,水生根茎类,0.9382815230660877,0.16666666666666666,8,180
2022-01-17,水生根茎类,0.9386182258307579,0.16666666666666666,8,180
2022-01-18,水生根茎类,0.8311030022219976,0.14893617021276595,7,180
2022-01-19,水生根茎类,0.8315366985286954,0.14893617021276595,7,180
2022-01-20,水生根茎类,0.8321295968058255,0.14893617021276595,7,180
2022-01-21,水生根茎类,0.8328271664806476,0.14893617021276595,7,180
2022-01-22,水生根茎类,0.8334788052641093,0.14893617021276595,7,180
2022-01-23,水生根茎类,0.8342330527276245,0.14893617021276595,7,180
2022-01-24,水生根茎类,0.8350947988497652,0.14893617021276595,7,180
2022-01-25,水生根茎类,0.8355854982275885,0.14893617021276595,7,180
2022-01-26,水生根茎类,0.8363681269594451,0.14893617021276595,7,180
2022-01-27,水生根茎类,0.9413938821265905,0.14893617021276595,7,180
2022-01-28,水生根茎类,0.9419311875302396,0.14893617021276595,7,180
2022-01-29,水生根茎类,0.9426045238998105,0.14893617021276595,7,180
2022-01-30,水生根茎类,0.943366351300023,0.14893617021276595,7,180
2022-02-01,水生根茎类,0.9442902687867328,0.14893617021276595,7,180
2022-02-02,水生根茎类,0.8271165421028074,0.14893617021276595,7,180
2022-02-03,水生根茎类,0.8275583520629199,0.14893617021276595,7,180
2022-02-04,水生根茎类,0.8276651146997018,0.14893617021276595,7,180
2022-02-05,水生根茎类,0.9449983027762732,0.14893617021276595,7,180
2022-02-06,水生根茎类,0.8282411089759546,0.14893617021276595,7,180
2022-02-07,水生根茎类,0.8275428317953586,0.13043478260869565,6,180
2022-02-08,水生根茎类,0.8279760789168475,0.13043478260869565,6,180
2022-02-09,水生根茎类,0.8283210312078395,0.13043478260869565,6,180
2022-02-10,水生根茎类,0.8286290372849004,0.13043478260869565,6,180
2022-02-11,水生根茎类,0.8289263693963187,0.13043478260869565,6,180
2022-02-12,水生根茎类,0.9453380523380465,0.13043478260869565,6,180
2022-02-13,水生根茎类,0.945564924408396,0.13043478260869565,6,180
2022-02-14,水生根茎类,0.8312035034033751,0.14893617021276595,7,180
2022-02-15,水生根茎类,0.8316469157208058,0.14893617021276595,7,180
2022-02-16,水生根茎类,0.8322013439805699,0.14893617021276595,7,180
2022-02-17,水生根茎类,0.8325155125907053,0.14893617021276595,7,180
2022-02-18,水生根茎类,0.7724212339179144,0.14893617021276595,7,180
2022-02-19,水生根茎类,0.7728489687892408,0.14893617021276595,7,180
2022-02-20,水生根茎类,0.772633037526,0.14893617021276595,7,180
2022-02-21,水生根茎类,0.773100195326203,0.14893617021276595,7,180
2022-02-22,水生根茎类,0.773394366250817,0.14893617021276595,7,180
2022-02-23,水生根茎类,0.7735965665834611,0.14893617021276595,7,180
2022-02-24,水生根茎类,0.7736985196485051,0.14893617021276595,7,180
2022-02-25,水生根茎类,0.8872893900000585,0.14893617021276595,7,180
2022-02-26,水生根茎类,0.7730699673238981,0.14893617021276595,7,180
2022-02-27,水生根茎类,0.7735244626514908,0.14893617021276595,7,180
2022-02-28,水生根茎类,0.7739150594597154,0.14893617021276595,7,180
2022-03-01,水生根茎类,0.7742119367705866,0.14893617021276595,7,180
2022-03-02,水生根茎类,0.7741538868132255,0.14893617021276595,7,180
2022-03-03,水生根茎类,0.7743416937460292,0.14893617021276595,7,180
2022-03-04,水生根茎类,0.7745233928595425,0.14893617021276595,7,180
2022-03-05,水生根茎类,0.7746482334074221,0.14893617021276595,7,180
2022-03-06,水生根茎类,0.7751534260716296,0.14893617021276595,7,180
2022-03-07,水生根茎类,0.7756903640107987,0.14893617021276595,7,180
2022-03-08,水生根茎类,0.7759088857062295,0.14893617021276595,7,180
2022-03-09,水生根茎类,0.7760588695874857,0.14893617021276595,7,180
2022-03-10,水生根茎类,0.7763536044582544,0.14893617021276595,7,180
2022-03-11,水生根茎类,0.776672058192339,0.14893617021276595,7,180
2022-03-12,水生根茎类,0.7770805729562876,0.14893617021276595,7,180
2022-03-13,水生根茎类,0.7774923505729775,0.14893617021276595,7,180
2022-03-14,水生根茎类,0.7779171764649002,0.14893617021276595,7,180
2022-03-15,水生根茎类,0.7781929976231394,0.14893617021276595,7,180
2022-03-16,水生根茎类,0.7800357954874857,0.16666666666666666,8,180
2022-03-17,水生根茎类,0.7803206170608241,0.16666666666666666,8,180
2022-03-18,水生根茎类,0.7807774387385429,0.16666666666666666,8,180
2022-03-19,水生根茎类,0.7816419796170984,0.16666666666666666,8,180
2022-03-20,水生根茎类,0.7828203527037303,0.16666666666666666,8,180
2022-03-21,水生根茎类,0.7831559841191387,0.16666666666666666,8,180
2022-03-22,水生根茎类,0.7835246822591959,0.16666666666666666,8,180
2022-03-23,水生根茎类,0.784306026430954,0.16666666666666666,8,180
2022-03-24,水生根茎类,0.7842980439464605,0.16666666666666666,8,180
2022-03-25,水生根茎类,0.8919168769161296,0.16666666666666666,8,180
2022-03-26,水生根茎类,0.8921530452940055,0.16666666666666666,8,180
2022-03-27,水生根茎类,0.8918513034109709,0.16666666666666666,8,180
2022-03-28,水生根茎类,0.8925907424450651,0.16666666666666666,8,180
2022-03-29,水生根茎类,0.8926962845743575,0.16666666666666666,8,180
2022-03-30,水生根茎类,0.8927823744990441,0.16666666666666666,8,180
2022-03-31,水生根茎类,0.8928627510289666,0.16666666666666666,8,180
2022-04-01,水生根茎类,0.8922822466285825,0.16666666666666666,8,180
2022-04-02,水生根茎类,0.8931657390167911,0.16666666666666666,8,180
2022-04-03,水生根茎类,0.7830111388517051,0.16666666666666666,8,180
