销售日期,品类,折扣销售量,折扣销售额,折扣交易条数,折扣单品数,折扣同日正常价匹配条数,折扣价比中位数,折扣价比加权,折扣晚于19点占比,折扣同日正常价匹配率
2020-11-19,水生根茎类,4.5840000000000005,27.503999999999998,8,1,8,0.75,0.75,1.0,1.0
2020-11-19,花叶类,1.45,5.8,3,1,3,0.3333333333333333,0.3333333333333333,1.0,1.0
2020-11-20,水生根茎类,1.839,11.034,3,1,3,0.75,0.75,0.3333333333333333,1.0
2020-11-21,水生根茎类,4.098,24.588,6,1,6,0.75,0.75,1.0,1.0
2020-11-24,水生根茎类,4.164,24.983999999999998,4,1,4,0.75,0.75,1.0,1.0
2020-11-25,水生根茎类,6.89,41.339999999999996,9,1,9,0.75,0.75,0.2222222222222222,1.0
2020-11-26,花叶类,14.290000000000001,47.048,34,2,34,0.75,0.75,0.2647058823529412,1.0
2020-11-27,水生根茎类,3.0780000000000003,18.468000000000004,3,1,3,0.75,0.75,1.0,1.0
2020-11-30,水生根茎类,2.376,14.256,5,1,5,0.75,0.75,0.4,1.0
2020-12-01,食用菌,2.0,9.8,2,1,2,1.0,1.0,0.0,1.0
2020-12-02,水生根茎类,0.585,3.51,1,1,1,0.75,0.75,1.0,1.0
2020-12-02,食用菌,50.0,111.6,49,2,49,0.8,0.8,0.30612244897959184,1.0
2020-12-03,水生根茎类,4.834,29.003999999999998,6,1,6,0.75,0.75,1.0,1.0
2020-12-03,花叶类,0.8,2.4000000000000004,2,1,2,0.5555555555555555,0.5555555555555555,1.0,1.0
2020-12-04,水生根茎类,19.964,99.82000000000001,33,1,33,0.8333333333333334,0.8333333333333334,0.5757575757575758,1.0
2020-12-04,花叶类,0.739,5.912,1,1,1,0.8,0.8,1.0,1.0
2020-12-05,水生根茎类,3.7460000000000004,22.476,6,1,6,0.75,0.75,1.0,1.0
2020-12-05,食用菌,0.622,5.598,2,1,2,0.5625,0.5625,1.0,1.0
2020-12-06,水生根茎类,4.4830000000000005,26.898000000000003,7,1,7,0.75,0.75,1.0,1.0
2020-12-06,食用菌,3.402,27.216,10,1,10,0.5,0.5,1.0,1.0
2020-12-07,水生根茎类,8.713,52.278,9,1,9,0.75,0.75,0.7777777777777778,1.0
2020-12-07,食用菌,7.159,89.492,22,2,22,0.875,0.875,0.6818181818181818,1.0
2020-12-08,水生根茎类,8.514,51.084,16,1,16,0.75,0.75,0.1875,1.0
2020-12-09,水生根茎类,19.385,116.31,28,1,28,0.75,0.75,0.17857142857142858,1.0
2020-12-09,花叶类,1.1669999999999998,3.5009999999999994,2,1,0,,,1.0,0.0
2020-12-10,水生根茎类,13.827,56.512,16,1,16,0.5,0.5,1.0,1.0
2020-12-10,食用菌,0.863,6.904,3,1,3,0.5,0.5,1.0,1.0
2020-12-11,食用菌,4.0,11.6,4,1,4,0.8285714285714285,0.8285714285714285,0.0,1.0
2020-12-12,水生根茎类,1.9569999999999999,11.742,3,1,3,0.75,0.75,1.0,1.0
2020-12-12,食用菌,1.802,14.416,5,1,5,0.5,0.5,1.0,1.0
2020-12-13,食用菌,0.813,6.504,2,1,2,0.5,0.5,1.0,1.0
2020-12-14,水生根茎类,42.886,243.68200000000002,68,1,68,0.75,0.75,0.10294117647058823,1.0
2020-12-14,花叶类,0.879,3.516,3,1,3,0.8,0.8,1.0,1.0
2020-12-14,食用菌,1.876,15.008,4,1,4,0.5,0.5,1.0,1.0
2020-12-15,水生根茎类,3.545,21.27,6,1,6,0.75,0.75,1.0,1.0
2020-12-15,食用菌,11.248,198.334,33,2,33,0.9090909090909091,0.9090909090909091,0.3939393939393939,1.0
2020-12-16,水生根茎类,8.999,53.994,12,1,12,0.75,0.75,0.5833333333333334,1.0
2020-12-16,花叶类,8.555,36.284,22,2,22,0.6666666666666666,0.6666666666666666,1.0,1.0
2020-12-17,水生根茎类,6.105,36.63,8,1,8,0.75,0.75,0.875,1.0
2020-12-17,食用菌,16.729,267.664,55,1,55,0.8888888888888888,0.8888888888888888,0.2,1.0
2020-12-18,水生根茎类,8.027000000000001,48.162,10,1,10,0.75,0.75,0.9,1.0
2020-12-18,花叶类,5.305,10.61,9,1,9,0.7692307692307692,0.7692307692307692,1.0,1.0
2020-12-18,食用菌,2.189,17.512,6,1,6,0.5,0.5,1.0,1.0
2020-12-19,花叶类,2.01,8.04,2,1,2,0.6666666666666666,0.6666666666666666,1.0,1.0
2020-12-19,食用菌,1.739,13.912,5,1,5,0.5,0.5,1.0,1.0
2020-12-20,水生根茎类,1.205,7.23,2,1,2,0.6666666666666666,0.6666666666666666,1.0,1.0
2020-12-20,食用菌,0.776,6.208,3,1,3,0.4444444444444444,0.4444444444444444,1.0,1.0
2020-12-21,水生根茎类,1.622,9.732000000000001,1,1,1,0.6666666666666666,0.6666666666666666,1.0,1.0
2020-12-21,花叶类,0.667,2.0010000000000003,1,1,1,0.42857142857142855,0.42857142857142855,1.0,1.0
2020-12-21,花菜类,4.649,27.894,8,1,8,0.75,0.75,1.0,1.0
2020-12-21,食用菌,1.19,11.9,4,1,4,0.5555555555555556,0.5555555555555556,1.0,1.0
2020-12-22,水生根茎类,0.87,5.22,2,1,2,0.6666666666666666,0.6666666666666666,1.0,1.0
2020-12-22,花叶类,9.752,19.504,15,1,15,0.7692307692307692,0.7692307692307692,0.9333333333333333,1.0
2020-12-22,食用菌,1.74,13.92,6,1,6,0.4444444444444444,0.4444444444444444,1.0,1.0
2020-12-23,水生根茎类,7.726,46.356,5,1,5,0.6666666666666666,0.6666666666666666,1.0,1.0
2020-12-23,花叶类,0.9299999999999999,3.7199999999999998,2,1,2,0.6666666666666666,0.6666666666666666,1.0,1.0
2020-12-23,食用菌,0.55,4.4,2,1,2,0.5714285714285714,0.5714285714285714,1.0,1.0
2020-12-24,水生根茎类,9.264999999999999,55.589999999999996,9,1,9,0.6666666666666666,0.6666666666666666,1.0,1.0
2020-12-24,花叶类,0.323,2.907,1,1,1,0.6923076923076923,0.6923076923076923,1.0,1.0
2020-12-24,食用菌,1.612,14.508000000000001,6,1,6,0.5,0.5,1.0,1.0
2020-12-25,水生根茎类,5.569,33.414,6,1,6,0.6666666666666666,0.6666666666666666,1.0,1.0
2020-12-26,食用菌,0.42200000000000004,3.798,2,1,2,0.45454545454545453,0.45454545454545453,1.0,1.0
2020-12-27,食用菌,0.9450000000000001,8.505,3,1,3,0.45454545454545453,0.45454545454545453,1.0,1.0
2020-12-28,水生根茎类,7.776,46.656,7,1,7,0.6666666666666666,0.6666666666666666,0.5714285714285714,1.0
2020-12-28,食用菌,0.6890000000000001,5.5120000000000005,3,1,3,0.40404040404040403,0.40404040404040403,1.0,1.0
2020-12-29,水生根茎类,3.011,18.066000000000003,4,1,4,0.75,0.75,1.0,1.0
2020-12-30,水生根茎类,0.97,5.82,1,1,1,0.75,0.75,1.0,1.0
2020-12-30,食用菌,1.289,5.8004999999999995,4,1,4,0.22727272727272727,0.22727272727272727,1.0,1.0
2020-12-31,水生根茎类,0.585,3.51,1,1,1,0.8571428571428571,0.8571428571428571,1.0,1.0
2020-12-31,花叶类,0.301,0.7223999999999999,1,1,1,0.39999999999999997,0.39999999999999997,0.0,1.0
2020-12-31,辣椒类,0.252,2.5704,1,1,1,0.3953488372093023,0.3953488372093023,0.0,1.0
2020-12-31,食用菌,1.1440000000000001,10.296,3,1,3,0.45454545454545453,0.45454545454545453,1.0,1.0
2021-01-01,食用菌,0.278,2.5020000000000002,1,1,1,0.45454545454545453,0.45454545454545453,1.0,1.0
2021-01-02,水生根茎类,7.024,42.144,9,1,9,0.8571428571428571,0.8571428571428571,1.0,1.0
2021-01-02,食用菌,1.189,10.701,4,1,4,0.45454545454545453,0.45454545454545453,1.0,1.0
2021-01-03,水生根茎类,4.651,27.906,8,1,8,0.8571428571428571,0.8571428571428571,1.0,1.0
2021-01-03,花叶类,13.244,79.464,28,1,28,0.75,0.75,0.03571428571428571,1.0
2021-01-03,食用菌,1.167,10.503,2,1,2,0.45454545454545453,0.45454545454545453,1.0,1.0
2021-01-04,食用菌,0.8109999999999999,7.2989999999999995,3,1,3,0.45454545454545453,0.45454545454545453,1.0,1.0
2021-01-05,花菜类,3.997,31.976,10,1,10,0.8,0.8,1.0,1.0
2021-01-05,食用菌,0.644,5.796,2,1,2,0.45454545454545453,0.45454545454545453,1.0,1.0
2021-01-06,花菜类,10.428,72.99600000000001,16,1,16,0.7,0.7,1.0,1.0
2021-01-06,食用菌,0.985,6.895,2,1,2,0.35353535353535354,0.35353535353535354,1.0,1.0
2021-01-07,辣椒类,17.566,245.924,43,1,43,0.875,0.875,0.3488372093023256,1.0
2021-01-07,食用菌,1.878,16.902,5,1,5,0.45454545454545453,0.45454545454545453,1.0,1.0
2021-01-08,辣椒类,10.824,151.536,29,1,29,0.875,0.875,0.7241379310344828,1.0
2021-01-09,辣椒类,25.24,353.36,60,1,60,0.875,0.875,0.36666666666666664,1.0
2021-01-12,花叶类,0.853,5.118,2,1,2,0.6666666666666666,0.6666666666666666,1.0,1.0
2021-01-13,花菜类,1.453,11.3334,5,1,5,0.65,0.65,0.0,1.0
2021-01-14,花菜类,3.033,24.264,6,1,6,0.6666666666666666,0.6666666666666666,0.0,1.0
2021-01-15,花菜类,0.652,5.216,3,1,3,0.6666666666666666,0.6666666666666666,0.0,1.0
2021-01-18,花菜类,6.766,67.66,16,1,16,0.8333333333333334,0.8333333333333334,0.5625,1.0
2021-01-19,花菜类,4.941,49.41,10,1,10,0.8333333333333334,0.8333333333333334,0.4,1.0
2021-01-20,花叶类,0.471,4.286099999999999,1,1,1,0.9099999999999999,0.9099999999999999,0.0,1.0
2021-01-22,辣椒类,11.228,179.648,29,1,29,0.7339449541284403,0.7339449541284403,0.4827586206896552,1.0
2021-01-23,辣椒类,40.652,650.432,85,1,85,0.7339449541284403,0.7339449541284403,0.43529411764705883,1.0
2021-01-24,辣椒类,21.533,344.528,49,1,49,0.8888888888888888,0.8888888888888888,0.6122448979591837,1.0
2021-01-26,食用菌,0.253,4.8323,1,1,1,0.9646464646464646,0.9646464646464646,0.0,1.0
2021-01-30,花叶类,40.884,139.0056,61,1,61,0.85,0.85,0.4098360655737705,1.0
2021-01-31,食用菌,0.417,0.5838,1,1,1,0.06422018348623852,0.06422018348623852,0.0,1.0
2021-02-01,食用菌,1.9,17.1,6,1,6,0.45454545454545453,0.45454545454545453,1.0,1.0
2021-02-03,花叶类,2.566,7.6979999999999995,4,1,4,0.375,0.375,1.0,1.0
2021-02-03,食用菌,1.6099999999999999,16.1,4,1,4,0.5050505050505051,0.5050505050505051,1.0,1.0
2021-02-13,食用菌,13.927,275.75460000000004,47,1,47,0.908256880733945,0.908256880733945,0.2978723404255319,1.0
2021-02-14,水生根茎类,30.182000000000002,422.548,36,1,36,0.875,0.875,0.08333333333333333,1.0
2021-02-14,花叶类,75.722,436.1394,126,5,126,0.6666666666666666,0.6666666666666666,0.1984126984126984,1.0
2021-02-14,花菜类,4.915,34.405,9,1,9,0.875,0.875,0.1111111111111111,1.0
2021-02-14,辣椒类,48.111,621.69,124,2,124,0.75,0.75,0.2903225806451613,1.0
2021-02-15,花叶类,9.0,61.199999999999996,9,1,0,,,0.4444444444444444,0.0
2021-02-19,水生根茎类,19.413,70.38,21,1,21,0.25,0.25,1.0,1.0
2021-02-26,食用菌,1.0,3.8,1,1,1,0.9743589743589743,0.9743589743589743,0.0,1.0
2021-03-07,花叶类,2.0,8.0,1,1,1,0.8163265306122448,0.8163265306122448,0.0,1.0
2021-03-22,辣椒类,0.021,0.0798,1,1,1,0.95,0.95,0.0,1.0
2021-03-22,食用菌,0.139,1.8904,1,1,1,0.7555555555555555,0.7555555555555555,1.0,1.0
2021-03-26,花叶类,2.7279999999999998,5.4559999999999995,2,1,2,0.5,0.5,1.0,1.0
2021-03-26,食用菌,9.533,149.938,36,1,36,0.8888888888888888,0.8888888888888888,0.3333333333333333,1.0
2021-03-27,花叶类,0.489,3.912,1,1,1,0.8,0.8,1.0,1.0
2021-03-27,食用菌,15.314,198.274,59,2,59,0.8888888888888888,0.8888888888888888,0.1694915254237288,1.0
2021-04-01,花叶类,2.376,33.263999999999996,5,1,5,0.875,0.875,0.0,1.0
2021-04-02,花叶类,4.199,41.99,8,1,8,0.8333333333333334,0.8333333333333334,0.125,1.0
2021-04-02,食用菌,1.0899999999999999,10.899999999999999,2,1,2,0.5050505050505051,0.5050505050505051,1.0,1.0
2021-04-03,食用菌,1.74,17.4,5,1,5,0.5050505050505051,0.5050505050505051,1.0,1.0
2021-04-04,食用菌,0.17,1.7000000000000002,1,1,0,,,1.0,0.0
2021-04-05,花菜类,16.942,101.652,29,1,29,0.75,0.75,0.13793103448275862,1.0
2021-04-06,花叶类,4.248,25.212,9,1,9,0.75,0.75,0.2222222222222222,1.0
2021-04-07,食用菌,1.26,12.6,3,1,3,0.5050505050505051,0.5050505050505051,1.0,1.0
2021-04-08,花叶类,0.753,4.518000000000001,2,1,2,0.75,0.75,1.0,1.0
2021-04-09,水生根茎类,5.077,40.616,8,1,8,0.8,0.8,0.125,1.0
2021-04-09,花叶类,4.413,30.891,8,1,8,0.875,0.875,0.25,1.0
2021-04-15,食用菌,0.9830000000000001,11.796000000000001,2,1,2,0.6060606060606061,0.6060606060606061,1.0,1.0
2021-04-16,食用菌,2.971,47.536,17,1,17,0.8888888888888888,0.8888888888888888,0.4117647058823529,1.0
2021-04-17,辣椒类,44.795,232.93400000000003,116,1,116,0.9285714285714287,0.9285714285714287,0.25862068965517243,1.0
2021-04-19,辣椒类,12.088,62.857600000000005,30,1,30,0.8666666666666667,0.8666666666666667,0.6666666666666666,1.0
2021-04-20,花叶类,4.711,32.732,14,2,14,0.4,0.4,0.7857142857142857,1.0
2021-04-21,食用菌,1.975,23.7,6,1,6,0.6060606060606061,0.6060606060606061,1.0,1.0
2021-04-23,花叶类,14.834,31.000799999999998,27,2,27,0.6,0.6,0.8518518518518519,1.0
2021-04-23,食用菌,1.1,13.200000000000001,2,1,2,0.6060606060606061,0.6060606060606061,1.0,1.0
2021-04-27,茄类,6.7219999999999995,40.332,12,1,12,0.8571428571428571,0.8571428571428571,1.0,1.0
2021-04-28,食用菌,0.8200000000000001,8.2,4,1,4,0.5050505050505051,0.5050505050505051,1.0,1.0
2021-04-29,花叶类,6.441,38.646,13,1,13,0.8571428571428571,0.8571428571428571,0.0,1.0
2021-04-29,食用菌,1.8,18.0,4,1,4,0.5050505050505051,0.5050505050505051,1.0,1.0
2021-04-30,花叶类,2.474,14.844000000000001,6,1,6,0.8571428571428571,0.8571428571428571,0.16666666666666666,1.0
2021-04-30,食用菌,0.25,2.0,1,1,1,0.40404040404040403,0.40404040404040403,1.0,1.0
2021-05-02,食用菌,1.826,21.912,6,1,6,0.6060606060606061,0.6060606060606061,1.0,1.0
2021-05-05,花叶类,3.141,12.564,7,1,7,0.8,0.8,1.0,1.0
2021-05-06,花叶类,2.965,11.86,6,1,6,0.8,0.8,1.0,1.0
2021-05-06,辣椒类,11.033,33.099000000000004,30,1,30,0.5,0.5,1.0,1.0
2021-05-07,食用菌,0.6739999999999999,9.716,3,2,3,0.8888888888888888,0.8888888888888888,1.0,1.0
2021-05-08,茄类,8.384,58.688,16,1,16,0.875,0.875,0.5625,1.0
2021-05-08,食用菌,0.808,9.696,2,1,2,0.6060606060606061,0.6060606060606061,1.0,1.0
2021-05-09,食用菌,0.779,10.906,2,1,2,0.7070707070707071,0.7070707070707071,1.0,1.0
2021-05-11,花叶类,0.2,0.2,1,1,1,0.5,0.5,1.0,1.0
2021-05-11,食用菌,0.31,3.1,1,1,1,0.5050505050505051,0.5050505050505051,1.0,1.0
2021-05-13,花叶类,30.429,123.416,67,2,67,0.8,0.8,0.11940298507462686,1.0
2021-05-14,食用菌,0.983,11.796,3,1,3,0.6060606060606061,0.6060606060606061,1.0,1.0
2021-05-16,辣椒类,0.134,0.804,1,1,1,0.75,0.75,1.0,1.0
2021-05-18,花叶类,1.604,16.04,3,1,3,0.8333333333333334,0.8333333333333334,1.0,1.0
2021-05-18,食用菌,1.5,18.0,4,1,4,0.6060606060606061,0.6060606060606061,1.0,1.0
2021-05-20,花叶类,4.8500000000000005,9.700000000000001,10,1,10,0.7692307692307692,0.7692307692307692,1.0,1.0
2021-05-20,食用菌,1.624,19.488,4,1,4,0.6060606060606061,0.6060606060606061,1.0,1.0
2021-05-21,花叶类,1.1,1.1,2,1,2,0.5,0.5,1.0,1.0
2021-05-22,食用菌,0.258,3.096,1,1,1,0.6060606060606061,0.6060606060606061,1.0,1.0
2021-05-24,食用菌,1.82,18.200000000000003,6,1,6,0.5050505050505051,0.5050505050505051,1.0,1.0
2021-05-25,食用菌,1.584,19.008,4,1,4,0.6060606060606061,0.6060606060606061,1.0,1.0
2021-05-26,花叶类,2.0,2.0,4,1,4,0.5,0.5,1.0,1.0
2021-05-26,食用菌,1.125,13.499999999999998,2,1,2,0.6060606060606061,0.6060606060606061,1.0,1.0
2021-05-27,食用菌,1.6,16.0,4,1,4,0.5050505050505051,0.5050505050505051,1.0,1.0
2021-05-28,食用菌,2.059,24.708,7,1,7,0.6060606060606061,0.6060606060606061,1.0,1.0
2021-05-29,食用菌,1.742,20.904,4,1,4,0.6060606060606061,0.6060606060606061,1.0,1.0
2021-05-30,食用菌,2.166,25.991999999999997,6,1,6,0.6060606060606061,0.6060606060606061,1.0,1.0
2021-05-31,食用菌,0.96,9.600000000000001,3,1,3,0.5050505050505051,0.5050505050505051,1.0,1.0
2021-06-02,食用菌,1.241,14.892,3,1,3,0.6060606060606061,0.6060606060606061,1.0,1.0
2021-06-03,食用菌,0.8,8.0,2,1,2,0.5050505050505051,0.5050505050505051,1.0,1.0
2021-06-04,辣椒类,0.412,1.9775999999999998,1,1,1,0.8571428571428572,0.8571428571428572,0.0,1.0
2021-06-04,食用菌,1.92,19.2,6,1,6,0.5050505050505051,0.5050505050505051,1.0,1.0
2021-06-05,辣椒类,4.0,55.6,4,1,4,0.8224852071005918,0.8224852071005918,0.25,1.0
2021-06-05,食用菌,4.66,46.6,13,1,13,0.5050505050505051,0.5050505050505051,1.0,1.0
2021-06-06,花叶类,1.7890000000000001,7.936800000000001,3,3,3,0.8800000000000001,0.8800000000000001,0.0,1.0
2021-06-06,茄类,0.643,2.9577999999999998,1,1,1,0.9199999999999999,0.9199999999999999,1.0,1.0
2021-06-06,辣椒类,1.041,4.128,3,2,3,0.8846153846153845,0.8846153846153845,0.3333333333333333,1.0
2021-06-06,食用菌,1.22,12.2,4,1,4,0.5050505050505051,0.5050505050505051,1.0,1.0
2021-06-07,辣椒类,0.9850000000000001,7.247699999999999,3,3,3,0.85,0.85,1.0,1.0
2021-06-08,花叶类,0.359,3.4463999999999997,1,1,1,0.7999999999999999,0.7999999999999999,0.0,1.0
2021-06-08,辣椒类,0.167,0.8016,1,1,1,0.7999999999999999,0.7999999999999999,0.0,1.0
2021-06-08,食用菌,1.73,17.3,5,1,5,0.5050505050505051,0.5050505050505051,1.0,1.0
2021-06-09,食用菌,0.7,7.0,2,1,2,0.5050505050505051,0.5050505050505051,1.0,1.0
2021-06-10,食用菌,3.348,35.4384,11,1,11,0.5050505050505051,0.5050505050505051,0.9090909090909091,1.0
2021-06-11,食用菌,1.88,18.8,5,1,5,0.5050505050505051,0.5050505050505051,1.0,1.0
2021-06-12,食用菌,0.67,6.7,1,1,1,0.5050505050505051,0.5050505050505051,1.0,1.0
2021-06-13,花叶类,0.9630000000000001,5.3304,3,3,3,0.8,0.8,0.0,1.0
2021-06-13,花菜类,0.414,2.7738,1,1,1,0.8375,0.8375,0.0,1.0
2021-06-13,茄类,1.6669999999999998,3.1672999999999996,2,1,2,0.95,0.95,0.0,1.0
2021-06-13,辣椒类,0.093,1.2369,1,1,1,0.9500000000000001,0.9500000000000001,0.0,1.0
2021-06-13,食用菌,1.482,7.610600000000001,2,2,2,0.8441964285714286,0.8441964285714286,0.0,1.0
2021-06-16,花叶类,0.403,0.9269,1,1,1,0.7666666666666666,0.7666666666666666,0.0,1.0
2021-06-17,花菜类,27.684,221.472,55,1,55,0.8,0.8,0.10909090909090909,1.0
2021-06-21,食用菌,1.649,19.787999999999997,6,1,6,0.5042016806722689,0.5042016806722689,1.0,1.0
2021-06-22,花叶类,0.188,1.2408,1,1,1,0.825,0.825,0.0,1.0
2021-06-22,食用菌,0.334,4.5448,3,3,3,0.8277310924369747,0.8277310924369747,0.0,1.0
2021-06-23,花叶类,2.4,4.8,3,1,3,0.3333333333333333,0.3333333333333333,1.0,1.0
2021-06-23,茄类,0.518,2.59,1,1,1,0.8333333333333334,0.8333333333333334,0.0,1.0
2021-06-23,食用菌,1.192,14.303999999999998,4,1,4,0.5042016806722689,0.5042016806722689,1.0,1.0
2021-06-24,花叶类,2.633,7.899,5,1,5,0.375,0.375,1.0,1.0
2021-06-24,食用菌,0.8919999999999999,10.704,3,1,3,0.5042016806722689,0.5042016806722689,1.0,1.0
2021-06-26,食用菌,1.809,21.708000000000002,5,1,5,0.5042016806722689,0.5042016806722689,1.0,1.0
2021-06-28,花叶类,0.89,6.052,1,1,1,0.85,0.85,0.0,1.0
2021-06-29,食用菌,2.01,20.1,7,1,7,0.42016806722689076,0.42016806722689076,1.0,1.0
2021-06-30,食用菌,0.34,3.4000000000000004,1,1,1,0.42016806722689076,0.42016806722689076,1.0,1.0
2021-07-01,食用菌,0.36,3.6,2,1,2,0.42016806722689076,0.42016806722689076,1.0,1.0
2021-07-02,花叶类,0.539,2.3177,1,1,1,0.5375,0.5375,0.0,1.0
2021-07-02,辣椒类,0.287,1.0619,1,1,1,0.5285714285714286,0.5285714285714286,0.0,1.0
2021-07-03,茄类,0.556,1.0008000000000001,1,1,1,0.9,0.9,0.0,1.0
2021-07-03,食用菌,2.93,29.3,7,1,7,0.42016806722689076,0.42016806722689076,1.0,1.0
2021-07-05,食用菌,1.14,11.4,4,1,4,0.38759689922480617,0.38759689922480617,1.0,1.0
2021-07-06,食用菌,1.866,22.392000000000003,5,1,5,0.40268456375838924,0.40268456375838924,1.0,1.0
2021-07-07,食用菌,1.62,16.2,5,1,5,0.33557046979865773,0.33557046979865773,1.0,1.0
2021-07-08,食用菌,0.558,6.696000000000001,1,1,1,0.40268456375838924,0.40268456375838924,1.0,1.0
2021-07-09,食用菌,1.9740000000000002,11.844000000000001,7,1,7,0.6,0.6,0.14285714285714285,1.0
2021-07-10,花叶类,26.156,156.936,65,1,65,0.75,0.75,0.36923076923076925,1.0
2021-07-10,花菜类,38.168,305.344,94,1,94,0.8,0.8,0.2553191489361702,1.0
2021-07-11,花叶类,53.689,322.134,112,1,112,0.75,0.75,0.05357142857142857,1.0
2021-07-11,花菜类,26.78,214.24,70,1,70,0.8,0.8,0.15714285714285714,1.0
2021-07-11,食用菌,0.422,5.064,2,2,2,0.8571428571428571,0.8571428571428571,0.0,1.0
2021-07-12,花叶类,26.573,159.438,64,1,64,0.75,0.75,0.28125,1.0
2021-07-12,花菜类,20.453,163.624,50,1,50,0.8,0.8,0.28,1.0
2021-07-13,花叶类,24.076,144.456,52,1,52,0.75,0.75,0.17307692307692307,1.0
2021-07-13,花菜类,30.786,246.288,73,1,73,0.8,0.8,0.2054794520547945,1.0
2021-07-13,辣椒类,4.517,27.102,12,1,12,0.6,0.6,1.0,1.0
2021-07-14,水生根茎类,1.1,6.6,3,1,3,0.30303030303030304,0.30303030303030304,1.0,1.0
2021-07-14,花叶类,35.904,215.424,87,1,87,0.75,0.75,0.12643678160919541,1.0
2021-07-14,花菜类,16.714,133.712,43,1,43,0.8,0.8,0.20930232558139536,1.0
2021-07-15,花叶类,27.808,166.848,66,1,66,0.75,0.75,0.07575757575757576,1.0
2021-07-15,花菜类,14.613,116.904,32,1,32,0.8,0.8,0.09375,1.0
2021-07-16,水生根茎类,7.9239999999999995,110.936,19,1,0,,,0.05263157894736842,0.0
2021-07-17,水生根茎类,12.509,175.126,28,1,28,0.875,0.875,0.0,1.0
2021-07-18,水生根茎类,13.019,156.266,28,2,28,0.875,0.875,0.17857142857142858,1.0
2021-07-18,花叶类,3.701,11.103,4,1,4,0.42857142857142855,0.42857142857142855,1.0,1.0
2021-07-19,水生根茎类,8.341,116.774,16,1,16,0.875,0.875,0.0625,1.0
2021-07-19,花叶类,2.533,7.599,4,1,0,,,1.0,0.0
2021-07-20,水生根茎类,4.818,67.452,12,1,12,0.875,0.875,0.08333333333333333,1.0
2021-07-21,水生根茎类,6.301,85.5641,18,2,18,0.875,0.875,0.1111111111111111,1.0
2021-07-22,水生根茎类,9.593,134.302,19,1,19,0.875,0.875,0.05263157894736842,1.0
2021-07-23,花菜类,17.021,102.126,22,1,22,0.8571428571428571,0.8571428571428571,0.4090909090909091,1.0
2021-07-24,花叶类,0.887,5.1446000000000005,2,2,2,0.9666666666666667,0.9666666666666667,0.0,1.0
2021-07-24,花菜类,18.726,112.356,28,1,28,0.8571428571428571,0.8571428571428571,0.14285714285714285,1.0
2021-07-25,花叶类,0.134,0.6432,1,1,1,0.7999999999999999,0.7999999999999999,0.0,1.0
2021-07-25,花菜类,14.269,85.614,18,1,18,0.8571428571428571,0.8571428571428571,0.0,1.0
2021-07-26,花叶类,0.718,2.513,1,1,1,0.9210526315789475,0.9210526315789475,0.0,1.0
2021-07-26,花菜类,12.993,77.958,23,1,23,0.8571428571428571,0.8571428571428571,0.043478260869565216,1.0
2021-07-27,花菜类,14.787,88.722,24,1,24,0.8571428571428571,0.8571428571428571,0.041666666666666664,1.0
2021-07-30,花菜类,0.361,3.3211999999999997,1,1,1,0.9199999999999999,0.9199999999999999,0.0,1.0
2021-07-31,花叶类,0.339,2.5086000000000004,1,1,1,0.925,0.925,0.0,1.0
2021-07-31,食用菌,0.133,3.1521,1,1,1,0.9186046511627907,0.9186046511627907,0.0,1.0
2021-08-01,水生根茎类,27.302,271.5929,55,1,55,0.8333333333333334,0.8333333333333334,0.03636363636363636,1.0
2021-08-01,花叶类,4.196,20.1935,8,7,8,0.8708333333333333,0.8708333333333333,0.5,1.0
2021-08-01,花菜类,55.997,502.61,129,1,129,0.9,0.9,0.26356589147286824,1.0
2021-08-01,茄类,10.381,83.048,20,1,20,0.8,0.8,0.4,1.0
2021-08-01,辣椒类,42.476,295.9067,122,1,122,0.875,0.875,0.29508196721311475,1.0
2021-08-01,食用菌,0.138,0.9660000000000001,1,1,1,0.875,0.875,0.0,1.0
2021-08-02,水生根茎类,17.76,177.6,30,1,30,0.8333333333333334,0.8333333333333334,0.06666666666666667,1.0
2021-08-02,花叶类,1.851,15.3714,4,3,4,0.875,0.875,0.25,1.0
2021-08-02,花菜类,21.802,196.218,45,1,45,0.9,0.9,0.0,1.0
2021-08-02,茄类,13.084,104.672,23,1,23,0.8,0.8,0.30434782608695654,1.0
2021-08-02,辣椒类,46.769,326.9924,113,3,113,0.875,0.875,0.23008849557522124,1.0
2021-08-02,食用菌,1.453,7.6009,2,2,2,0.8823446327683615,0.8823446327683615,0.5,1.0
