销售日期,分类名称,日总销量,日销售额,条数,单品数,日批发成本,批发价覆盖销量,日平均售价,日加权批发价,月份,星期,月份_02,月份_03,月份_04,月份_05,月份_06,月份_07,月份_08,月份_09,月份_10,月份_11,月份_12,星期_2,星期_3,星期_4,星期_5,星期_6,星期_7
2020-12-05,水生根茎类,39.772,292.025,66,2,226.12316,66,7.3424771195816145,3.426108484848485,12,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2020-12-06,水生根茎类,89.278,626.621,143,2,490.84920999999997,143,7.018761621004054,3.4325119580419576,12,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2020-12-07,水生根茎类,51.414,367.035,87,2,286.39747,87,7.1388143307270395,3.291924942528736,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-12-08,水生根茎类,69.831,486.651,115,3,382.06905,115,6.968982257163724,3.3223395652173915,12,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2020-12-09,水生根茎类,20.512,172.808,32,3,126.51285,32,8.424726989079563,3.9535265625,12,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2020-12-10,水生根茎类,34.621,267.515,49,3,205.76054000000002,49,7.726957626873862,4.199194693877551,12,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2020-12-11,水生根茎类,55.726,374.68,81,3,338.46489,81,6.723611958511287,4.1785788888888895,12,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2020-12-12,水生根茎类,69.513,569.022,98,3,414.379,98,8.185835742954556,4.228357142857143,12,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2020-12-13,水生根茎类,73.578,625.446,117,3,449.68514,117,8.500448503628801,3.843462735042735,12,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2020-12-14,水生根茎类,22.631,181.048,39,2,109.17764,39,8.0,2.7994266666666667,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-12-15,水生根茎类,48.224,398.87,78,4,278.13797,78,8.271192767086928,3.56587141025641,12,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2020-12-16,水生根茎类,38.283,325.884,57,3,228.75588000000002,57,8.512499020452942,4.013261052631579,12,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2020-12-17,水生根茎类,41.824,334.592,70,2,235.43308000000002,70,8.0,3.3633297142857144,12,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2020-12-18,水生根茎类,55.335,474.98,76,3,356.12113,76,8.583717357910906,4.685804342105263,12,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2020-12-19,水生根茎类,86.825,800.041,125,3,581.36732,125,9.21440829254247,4.650938559999999,12,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2020-12-20,水生根茎类,76.108,679.962,103,3,478.5547,103,8.934172491722288,4.646162135922331,12,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2020-12-21,水生根茎类,46.846000000000004,393.918,68,3,289.20472,68,8.408786235751185,4.253010588235294,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-12-22,水生根茎类,37.828,314.964,49,2,222.89824000000002,49,8.326213386909167,4.548943673469388,12,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2020-12-23,水生根茎类,36.104,293.973,56,2,206.75945,56,8.14239419454908,3.6921330357142854,12,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2020-12-24,水生根茎类,52.558,430.377,80,2,301.118,80,8.188610677727462,3.763975,12,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2020-12-25,水生根茎类,60.415,514.134,80,3,369.35719,80,8.510038897624762,4.616964875,12,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2020-12-26,水生根茎类,103.905,876.732,144,4,625.5935000000001,144,8.437823011404648,4.344399305555556,12,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2020-12-27,水生根茎类,93.232,761.976,129,3,540.09112,129,8.172902007894285,4.186752868217055,12,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2020-12-28,水生根茎类,55.486000000000004,468.63300000000004,73,3,333.78772000000004,73,8.445968352377177,4.5724345205479455,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020-12-29,水生根茎类,51.913,417.54,68,4,321.85428,68,8.043072062874426,4.733151176470589,12,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2020-12-30,水生根茎类,74.772,618.482,100,4,467.95852,100,8.271572246295404,4.6795852,12,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2020-12-31,水生根茎类,72.72,530.147,91,4,449.53928,91,7.290250275027503,4.939992087912088,12,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2021-01-01,水生根茎类,91.569,628.009,123,3,543.5425600000001,123,6.858314495080212,4.4190452032520335,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021-01-02,水生根茎类,95.19,717.969,123,3,604.05345,123,7.542483454144343,4.911003658536585,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-01-03,水生根茎类,71.854,509.62600000000003,109,3,432.53927999999996,109,7.092520945250091,3.9682502752293574,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-01-04,水生根茎类,68.248,617.937,102,4,466.3096,102,9.054287305122495,4.571662745098039,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-05,水生根茎类,89.144,777.987,112,4,562.34856,112,8.727306380687427,5.020969285714286,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021-01-06,水生根茎类,49.852,436.277,64,4,325.0853,64,8.75144427505416,5.0794578125,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2021-01-07,水生根茎类,54.723,502.225,71,3,384.95986,71,9.177585293203956,5.421969859154929,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-01-08,水生根茎类,53.903999999999996,455.226,70,3,366.4037,70,8.445124666073019,5.234338571428571,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021-01-09,水生根茎类,90.49,810.582,111,3,638.99008,111,8.957696983092054,5.756667387387387,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-01-10,水生根茎类,79.563,727.418,98,3,550.4626,98,9.142666817490541,5.616965306122449,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-01-11,水生根茎类,47.911,407.988,57,3,333.1608,57,8.51553922898708,5.844926315789474,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-12,水生根茎类,55.595,526.502,68,3,376.81615,68,9.470312078424318,5.541413970588235,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021-01-13,水生根茎类,40.616,395.36,56,3,281.7245,56,9.734094937955486,5.030794642857143,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2021-01-14,水生根茎类,43.51,400.165,55,3,302.36905,55,9.197081130774535,5.497619090909091,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-01-15,水生根茎类,51.428,466.595,60,3,353.3374,60,9.07278136423738,5.888956666666667,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021-01-16,水生根茎类,82.624,755.797,98,3,572.14092,98,9.14742689775368,5.838172653061225,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-01-17,水生根茎类,67.482,660.164,74,3,478.20816,74,9.782816158382976,6.4622724324324325,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-01-18,水生根茎类,48.095,458.298,58,3,323.79438,58,9.529015490175695,5.582661724137931,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-19,水生根茎类,42.265,403.182,60,3,284.6955,60,9.539382467762925,4.744924999999999,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021-01-20,水生根茎类,44.546,431.904,62,3,305.28216000000003,62,9.695685358954789,4.9239058064516135,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2021-01-21,水生根茎类,48.089,463.746,63,3,329.30976,63,9.64349435421822,5.227139047619048,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-01-22,水生根茎类,48.728,466.808,64,3,332.84924,64,9.579871942209817,5.200769375,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021-01-23,水生根茎类,66.893,659.236,90,3,476.66686,90,9.85508199662147,5.296298444444444,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-01-24,水生根茎类,88.664,864.742,116,3,625.92958,116,9.753022647297662,5.395944655172413,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-01-25,水生根茎类,86.892,853.792,103,3,618.81774,103,9.825898816922157,6.00793922330097,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-26,水生根茎类,59.222,567.5600000000001,79,3,401.5484,79,9.583600688933167,5.082891139240506,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021-01-27,水生根茎类,50.075,491.68,65,3,349.87485,65,9.818871692461308,5.382689999999999,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2021-01-28,水生根茎类,58.18,578.496,74,3,413.24464,74,9.943210725335167,5.584387027027027,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-01-29,水生根茎类,48.372,465.074,61,3,330.24266,61,9.614529066402051,5.413814098360656,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021-01-30,水生根茎类,39.938,390.786,55,3,276.25074,55,9.784816465521558,5.022740727272727,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-01-31,水生根茎类,47.573,455.304,60,3,322.72309,60,9.570638807727072,5.378718166666667,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-02-01,水生根茎类,50.34,467.50100000000003,62,3,358.22796,62,9.286869288835916,5.777870322580645,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-02,水生根茎类,47.323,427.89,55,3,333.14848,55,9.041903514147455,6.057245090909091,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021-02-03,水生根茎类,36.091,326.482,49,3,255.90328,49,9.046077969576903,5.222515918367347,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2021-02-04,水生根茎类,61.4,550.876,74,3,427.45188,74,8.971921824104234,5.776376756756757,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-02-05,水生根茎类,56.39,545.336,69,3,398.55108,69,9.670792693740024,5.776102608695652,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021-02-06,水生根茎类,55.472,552.268,67,3,410.0464,67,9.955797519469282,6.12009552238806,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-02-07,水生根茎类,101.527,1108.601,99,3,789.3004500000001,99,10.9192727057827,7.972731818181819,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-02-08,水生根茎类,124.55,1386.664,118,3,991.95512,118,11.133392211963066,8.406399322033899,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-09,水生根茎类,211.431,2786.782,203,3,1702.0274,203,13.180574277187356,8.384371428571429,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021-02-10,水生根茎类,296.79200000000003,4272.252,296,4,2634.11744,296,14.394768053047251,8.899045405405406,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2021-02-13,水生根茎类,50.0,645.0,50,1,425.0,50,12.9,8.5,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-02-14,水生根茎类,34.891,504.516,44,3,327.5656,44,14.459774727006966,7.444672727272728,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-02-15,水生根茎类,68.394,948.224,88,4,672.58206,88,13.864140129251103,7.642977954545454,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-16,水生根茎类,67.819,949.466,84,1,578.4960699999999,84,14.0,6.886857976190475,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021-02-17,水生根茎类,53.632,643.5840000000001,70,1,448.89984,70,12.000000000000002,6.4128548571428565,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2021-02-18,水生根茎类,62.327,747.924,83,1,498.616,83,12.0,6.007421686746988,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-02-19,水生根茎类,53.631,622.65,69,2,416.70402,69,11.609889802539575,6.039188695652174,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021-02-20,水生根茎类,60.612,726.5,80,3,484.4918,80,11.986075364614267,6.0561475,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-02-21,水生根茎类,38.554,465.296,57,3,312.19598,57,12.068682886341234,5.477122456140351,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-02-22,水生根茎类,40.444,418.94,53,3,324.51246,53,10.358520423301353,6.122876603773585,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-23,水生根茎类,44.084,507.54,59,3,363.53,59,11.51302059704201,6.161525423728813,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021-02-24,水生根茎类,54.382,587.32,80,3,401.53416,80,10.799897024750837,5.019177,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2021-02-25,水生根茎类,74.027,856.6824,94,4,581.50514,94,11.572566766179907,6.186224893617021,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-02-26,水生根茎类,72.508,829.48,89,3,559.56096,89,11.439841120979755,6.287201797752809,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021-02-27,水生根茎类,45.651,494.21,66,3,338.34438,66,10.825830759457624,5.12643,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-02-28,水生根茎类,49.705,495.15,71,3,375.58178,71,9.961774469369278,5.289884225352113,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-03-01,水生根茎类,29.048,289.98,36,2,210.836,36,9.98278711098871,5.8565555555555555,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-02,水生根茎类,46.406,461.56,59,2,362.342,59,9.946127655906563,6.141389830508475,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021-03-03,水生根茎类,20.757,206.27,28,2,147.769,28,9.93737052560582,5.277464285714286,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2021-03-04,水生根茎类,28.177,280.77,37,2,197.239,37,9.964510061397593,5.330783783783784,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-03-05,水生根茎类,35.138,349.68,47,2,240.5246,47,9.951619329500826,5.117544680851064,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021-03-06,水生根茎类,61.735,613.85,75,2,421.18365,75,9.943306066250912,5.615782,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-03-07,水生根茎类,36.889,367.89,49,2,247.73629000000003,49,9.972891647916722,5.055842653061225,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-03-08,水生根茎类,26.921,268.91,42,2,178.87859999999998,42,9.988856283198992,4.259014285714285,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-09,水生根茎类,42.608,389.86400000000003,59,2,285.2128,59,9.150018775816749,4.834115254237289,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021-03-10,水生根茎类,24.891000000000002,199.12800000000001,35,1,164.2806,35,8.0,4.693731428571429,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2021-03-11,水生根茎类,31.801,288.3406,53,3,210.93737,53,9.067029338700042,3.9799503773584903,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-03-12,水生根茎类,21.764,183.912,30,2,144.6824,30,8.450284874104026,4.822746666666666,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021-03-13,水生根茎类,47.086,517.26,60,2,317.1676,60,10.985430913647368,5.286126666666666,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-03-14,水生根茎类,30.295,329.05,41,2,208.047,41,10.861528305000824,5.074317073170731,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-03-15,水生根茎类,22.597,240.47,29,2,153.6402,29,10.64167809886268,5.2979379310344825,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-16,水生根茎类,19.772,209.32,26,2,134.0952,26,10.586688246004451,5.157507692307693,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021-03-17,水生根茎类,19.493,214.234,29,3,135.74949,29,10.99030421176833,4.681016896551724,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2021-03-18,水生根茎类,20.852,223.02,30,2,142.1232,30,10.695376942259736,4.73744,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-03-19,水生根茎类,39.292,439.32,46,2,273.7272,46,11.180901964776544,5.950591304347825,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021-03-20,水生根茎类,39.984,458.16,56,3,286.8864,56,11.458583433373349,5.122971428571428,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-03-21,水生根茎类,41.705,455.178,64,3,295.38916,64,10.91423090756504,4.615455625,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-03-22,水生根茎类,10.113,113.974,17,3,71.32817999999999,17,11.270048452486899,4.195775294117646,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-23,水生根茎类,13.349,144.41,23,3,92.13059999999999,23,10.818038804404823,4.005678260869565,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021-03-24,水生根茎类,14.013,151.254,21,3,97.70647,21,10.79383429672447,4.652689047619047,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2021-03-25,水生根茎类,15.827,172.666,24,3,110.73244,24,10.909584886586213,4.613851666666666,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-03-26,水生根茎类,40.178,442.704,52,3,278.31723,52,11.018567375180448,5.352254423076923,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021-03-27,水生根茎类,43.191,489.498,52,3,303.02518,52,11.333333333333332,5.827407307692307,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-03-28,水生根茎类,30.71,326.12,46,3,208.38379999999998,46,10.619342233800065,4.530082608695651,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-03-29,水生根茎类,15.5,174.404,25,3,109.04097,25,11.251870967741935,4.3616388,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-30,水生根茎类,14.905,167.594,23,3,109.16748000000001,23,11.244146259644415,4.746412173913044,3,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021-03-31,水生根茎类,19.503,233.866,26,3,143.76935,26,11.991283392298621,5.529590384615385,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2021-04-01,水生根茎类,20.743,263.764,25,4,140.7477,25,12.715807742370922,5.629908,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-04-02,水生根茎类,37.764,452.092,49,4,273.90656,49,11.97150725558733,5.589929795918367,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021-04-03,水生根茎类,38.786,387.236,50,3,283.6566,50,9.983911720723972,5.673132000000001,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-04-04,水生根茎类,33.95,339.334,47,3,247.96555,47,9.995110456553755,5.275862765957447,4,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-04-05,水生根茎类,24.241,207.204,32,3,174.905,32,8.547667175446557,5.46578125,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-06,水生根茎类,3.622,36.88,7,2,26.1477,7,10.182219768083932,3.7353857142857145,4,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021-04-07,水生根茎类,17.735,179.988,31,2,128.10089000000002,31,10.14874541866366,4.132286774193549,4,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2021-04-08,水生根茎类,9.582,104.72800000000001,22,2,68.92359,22,10.929659778751827,3.132890454545455,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-04-09,水生根茎类,24.627,275.834,30,3,179.3649,30,11.200471027733789,5.97883,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021-04-10,水生根茎类,22.753,261.897,36,3,164.88864,36,11.510438183975738,4.58024,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-04-11,水生根茎类,22.196,258.365,38,3,161.5645,38,11.640160389259325,4.251697368421053,4,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-04-12,水生根茎类,4.178,46.268,10,2,29.75268,10,11.074198180947823,2.9752680000000002,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-13,水生根茎类,5.553,57.598,12,2,41.00986,12,10.372411309202233,3.4174883333333335,4,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021-04-14,水生根茎类,19.197,214.15800000000002,30,3,141.53735,30,11.15580559462416,4.717911666666667,4,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2021-04-15,水生根茎类,17.098,187.468,25,3,124.56924,25,10.964323312668148,4.9827696,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-04-16,水生根茎类,19.018,213.454,28,3,136.5017,28,11.223787990324956,4.8750607142857145,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021-04-17,水生根茎类,35.302,410.044,45,3,256.05288,45,11.615319245368534,5.6900640000000005,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-04-18,水生根茎类,22.237,253.65800000000002,29,3,161.562,29,11.407024328821336,5.571103448275863,4,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-04-19,水生根茎类,12.658,143.086,20,3,91.37382000000001,20,11.303997471954496,4.568691,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-20,水生根茎类,12.167,126.24,20,3,86.8503,20,10.375606147776773,4.342515000000001,4,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021-04-21,水生根茎类,13.078,132.784,24,2,93.03936,24,10.153234439516746,3.87664,4,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2021-04-22,水生根茎类,11.64,119.05799999999999,19,2,82.45242,19,10.228350515463916,4.339601052631579,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-04-23,水生根茎类,10.413,104.13,19,2,73.73060000000001,19,10.0,3.8805578947368424,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021-04-24,水生根茎类,17.178,171.78,22,2,121.55740000000002,22,10.0,5.525336363636364,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-04-25,水生根茎类,11.454,114.53999999999999,17,2,81.77850000000001,17,9.999999999999998,4.8105,4,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-04-26,水生根茎类,11.871,122.95,24,2,82.14280000000001,24,10.35717294246483,3.422616666666667,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-27,水生根茎类,9.127,91.904,16,2,65.54322,16,10.069464227018734,4.09645125,4,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021-04-28,水生根茎类,7.359,76.344,16,2,52.50285,16,10.37423562984101,3.281428125,4,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2021-04-29,水生根茎类,8.818,92.688,19,2,62.58800000000001,19,10.511227035608982,3.294105263157895,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-04-30,水生根茎类,14.856,152.616,22,2,104.30652,22,10.27302100161551,4.7412054545454545,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021-05-01,水生根茎类,18.075,183.172,29,2,128.55359,29,10.133997233748271,4.432882413793104,5,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-05-02,水生根茎类,17.439,178.264,25,2,123.00396,25,10.222145765238833,4.9201584,5,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-05-03,水生根茎类,18.743000000000002,189.584,28,2,133.51719,28,10.114922904551031,4.768471071428571,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-04,水生根茎类,8.799,90.276,15,2,63.38709,15,10.259802250255712,4.225806,5,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2021-05-05,水生根茎类,15.352,159.05,27,2,109.56665,27,10.360213652944243,4.058024074074074,5,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2021-05-06,水生根茎类,5.992,62.32599999999999,12,2,42.51684,12,10.401535380507342,3.54307,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-05-07,水生根茎类,6.436,68.434,15,2,45.34107,15,10.633001864512119,3.022738,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2021-05-08,水生根茎类,11.457,119.76400000000001,25,2,81.99697,25,10.453347298594746,3.2798788,5,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-05-09,水生根茎类,21.145,286.11,31,3,206.1472,31,13.530858358950107,6.6499096774193545,5,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2021-05-10,水生根茎类,8.06,113.40599999999999,13,3,81.09034,13,14.070223325062033,6.237718461538462,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-11,水生根茎类,8.963000000000001,119.33,17,3,87.63372,17,13.313622670980697,5.154924705882353,5,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2021-05-12,水生根茎类,6.081,70.71,10,3,51.02192,10,11.62802170695609,5.1021920000000005,5,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2021-05-13,水生根茎类,14.949,179.19,28,3,123.03152,28,11.986754966887418,4.393982857142857,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
